Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
PARCO SEMPIONE,Box,NORMALE,2300,3600,"9,5","13,7",2,2020
ARCO DELLA PACE,Box,NORMALE,2300,3600,"9,5","13,7",2,2020
CORSO MAGENTA,Box,NORMALE,2300,3600,"9,5","13,7",2,2020
PARCO SEMPIONE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2020
ARCO DELLA PACE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2020
CORSO MAGENTA,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2020
PARCO SEMPIONE,Negozi,OTTIMO,4800,7400,24,39,2,2020
ARCO DELLA PACE,Negozi,OTTIMO,4800,7400,24,39,2,2020
CORSO MAGENTA,Negozi,OTTIMO,4800,7400,24,39,2,2020
PARCO SEMPIONE,Negozi,NORMALE,3200,4700,"16,6","23,7",2,2020
ARCO DELLA PACE,Negozi,NORMALE,3200,4700,"16,6","23,7",2,2020
CORSO MAGENTA,Negozi,NORMALE,3200,4700,"16,6","23,7",2,2020
PARCO SEMPIONE,Uffici,OTTIMO,3600,5300,"13,5","20,8",2,2020
ARCO DELLA PACE,Uffici,OTTIMO,3600,5300,"13,5","20,8",2,2020
CORSO MAGENTA,Uffici,OTTIMO,3600,5300,"13,5","20,8",2,2020
PARCO SEMPIONE,Uffici strutturati,OTTIMO,4000,6100,"20,5","30,5",2,2020
ARCO DELLA PACE,Uffici strutturati,OTTIMO,4000,6100,"20,5","30,5",2,2020
CORSO MAGENTA,Uffici strutturati,OTTIMO,4000,6100,"20,5","30,5",2,2020
PARCO SEMPIONE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2020
ARCO DELLA PACE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2020
CORSO MAGENTA,Laboratori,NORMALE,1500,2000,"7,5",10,2,2020
TURATI,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",1,2020
MOSCOVA,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",1,2020
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",1,2020
TURATI,Abitazioni civili,NORMALE,4900,6400,16,"21,5",1,2020
MOSCOVA,Abitazioni civili,NORMALE,4900,6400,16,"21,5",1,2020
CORSO VENEZIA,Abitazioni civili,NORMALE,4900,6400,16,"21,5",1,2020
TURATI,Abitazioni di tipo economico,NORMALE,3700,4800,"13,3",16,1,2020
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4800,"13,3",16,1,2020
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4800,"13,3",16,1,2020
TURATI,Abitazioni di tipo economico,OTTIMO,4800,6000,16,21,1,2020
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4800,6000,16,21,1,2020
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4800,6000,16,21,1,2020
TURATI,Box,NORMALE,2900,4300,8,12,1,2020
MOSCOVA,Box,NORMALE,2900,4300,8,12,1,2020
CORSO VENEZIA,Box,NORMALE,2900,4300,8,12,1,2020
TURATI,Magazzini,NORMALE,1100,1500,6,"7,3",1,2020
MOSCOVA,Magazzini,NORMALE,1100,1500,6,"7,3",1,2020
CORSO VENEZIA,Magazzini,NORMALE,1100,1500,6,"7,3",1,2020
TURATI,Negozi,OTTIMO,5600,8600,26,47,1,2020
MOSCOVA,Negozi,OTTIMO,5600,8600,26,47,1,2020
CORSO VENEZIA,Negozi,OTTIMO,5600,8600,26,47,1,2020
TURATI,Negozi,NORMALE,4200,5600,16,25,1,2020
MOSCOVA,Negozi,NORMALE,4200,5600,16,25,1,2020
CORSO VENEZIA,Negozi,NORMALE,4200,5600,16,25,1,2020
TURATI,Uffici,OTTIMO,4100,5900,"18,4","24,9",1,2020
MOSCOVA,Uffici,OTTIMO,4100,5900,"18,4","24,9",1,2020
CORSO VENEZIA,Uffici,OTTIMO,4100,5900,"18,4","24,9",1,2020
TURATI,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,1,2020
MOSCOVA,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,1,2020
CORSO VENEZIA,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,1,2020
TURATI,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2020
MOSCOVA,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2020
CORSO VENEZIA,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2020
TURATI,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",2,2020
MOSCOVA,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",2,2020
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",2,2020
TURATI,Abitazioni civili,NORMALE,4900,6400,"15,5","21,5",2,2020
MOSCOVA,Abitazioni civili,NORMALE,4900,6400,"15,5","21,5",2,2020
CORSO VENEZIA,Abitazioni civili,NORMALE,4900,6400,"15,5","21,5",2,2020
TURATI,Abitazioni di tipo economico,NORMALE,3700,4800,13,16,2,2020
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4800,13,16,2,2020
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4800,13,16,2,2020
TURATI,Abitazioni di tipo economico,OTTIMO,4800,6000,16,21,2,2020
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4800,6000,16,21,2,2020
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4800,6000,16,21,2,2020
TURATI,Box,NORMALE,2900,4300,8,12,2,2020
MOSCOVA,Box,NORMALE,2900,4300,8,12,2,2020
CORSO VENEZIA,Box,NORMALE,2900,4300,8,12,2,2020
TURATI,Magazzini,NORMALE,1100,1500,6,"7,3",2,2020
MOSCOVA,Magazzini,NORMALE,1100,1500,6,"7,3",2,2020
CORSO VENEZIA,Magazzini,NORMALE,1100,1500,6,"7,3",2,2020
TURATI,Negozi,OTTIMO,5600,8500,26,47,2,2020
MOSCOVA,Negozi,OTTIMO,5600,8500,26,47,2,2020
CORSO VENEZIA,Negozi,OTTIMO,5600,8500,26,47,2,2020
TURATI,Negozi,NORMALE,4100,5600,16,25,2,2020
MOSCOVA,Negozi,NORMALE,4100,5600,16,25,2,2020
CORSO VENEZIA,Negozi,NORMALE,4100,5600,16,25,2,2020
TURATI,Uffici,OTTIMO,4100,5900,"17,8","24,9",2,2020
MOSCOVA,Uffici,OTTIMO,4100,5900,"17,8","24,9",2,2020
CORSO VENEZIA,Uffici,OTTIMO,4100,5900,"17,8","24,9",2,2020
TURATI,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,2,2020
MOSCOVA,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,2,2020
CORSO VENEZIA,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,2,2020
TURATI,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2020
MOSCOVA,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2020
CORSO VENEZIA,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2020
VENEZIA,Abitazioni civili,OTTIMO,6500,8400,"20,5","26,2",1,2020
PORTA VITTORIA,Abitazioni civili,OTTIMO,6500,8400,"20,5","26,2",1,2020
PORTA ROMANA,Abitazioni civili,OTTIMO,6500,8400,"20,5","26,2",1,2020
VENEZIA,Abitazioni civili,NORMALE,5000,6500,15,20,1,2020
PORTA VITTORIA,Abitazioni civili,NORMALE,5000,6500,15,20,1,2020
PORTA ROMANA,Abitazioni civili,NORMALE,5000,6500,15,20,1,2020
VENEZIA,Abitazioni di tipo economico,NORMALE,4000,4700,13,"14,8",1,2020
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4000,4700,13,"14,8",1,2020
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4000,4700,13,"14,8",1,2020
VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,1,2020
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,1,2020
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,1,2020
VENEZIA,Abitazioni signorili,OTTIMO,7800,9900,21,30,1,2020
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7800,9900,21,30,1,2020
PORTA ROMANA,Abitazioni signorili,OTTIMO,7800,9900,21,30,1,2020
VENEZIA,Box,NORMALE,3200,4800,"11,3","16,8",1,2020
PORTA VITTORIA,Box,NORMALE,3200,4800,"11,3","16,8",1,2020
PORTA ROMANA,Box,NORMALE,3200,4800,"11,3","16,8",1,2020
VENEZIA,Magazzini,NORMALE,950,1200,5,7,1,2020
PORTA VITTORIA,Magazzini,NORMALE,950,1200,5,7,1,2020
PORTA ROMANA,Magazzini,NORMALE,950,1200,5,7,1,2020
VENEZIA,Negozi,OTTIMO,5100,7000,23,"39,2",1,2020
PORTA VITTORIA,Negozi,OTTIMO,5100,7000,23,"39,2",1,2020
PORTA ROMANA,Negozi,OTTIMO,5100,7000,23,"39,2",1,2020
VENEZIA,Negozi,NORMALE,3700,5100,15,"22,2",1,2020
PORTA VITTORIA,Negozi,NORMALE,3700,5100,15,"22,2",1,2020
PORTA ROMANA,Negozi,NORMALE,3700,5100,15,"22,2",1,2020
VENEZIA,Uffici,OTTIMO,4100,5800,15,25,1,2020
PORTA VITTORIA,Uffici,OTTIMO,4100,5800,15,25,1,2020
PORTA ROMANA,Uffici,OTTIMO,4100,5800,15,25,1,2020
VENEZIA,Uffici strutturati,OTTIMO,4500,6200,21,31,1,2020
PORTA VITTORIA,Uffici strutturati,OTTIMO,4500,6200,21,31,1,2020
PORTA ROMANA,Uffici strutturati,OTTIMO,4500,6200,21,31,1,2020
VENEZIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2020
PORTA VITTORIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2020
PORTA ROMANA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2020
VENEZIA,Abitazioni civili,OTTIMO,6400,8700,"19,9","25,4",2,2020
PORTA VITTORIA,Abitazioni civili,OTTIMO,6400,8700,"19,9","25,4",2,2020
PORTA ROMANA,Abitazioni civili,OTTIMO,6400,8700,"19,9","25,4",2,2020
VENEZIA,Abitazioni civili,NORMALE,4900,6400,"15,4","19,4",2,2020
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6400,"15,4","19,4",2,2020
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6400,"15,4","19,4",2,2020
VENEZIA,Abitazioni di tipo economico,NORMALE,4000,4700,"12,6","14,8",2,2020
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4000,4700,"12,6","14,8",2,2020
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4000,4700,"12,6","14,8",2,2020
VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,2,2020
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,2,2020
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,2,2020
VENEZIA,Abitazioni signorili,OTTIMO,7800,9900,"20,5",30,2,2020
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7800,9900,"20,5",30,2,2020
PORTA ROMANA,Abitazioni signorili,OTTIMO,7800,9900,"20,5",30,2,2020
VENEZIA,Box,NORMALE,3200,4800,11,"16,3",2,2020
PORTA VITTORIA,Box,NORMALE,3200,4800,11,"16,3",2,2020
PORTA ROMANA,Box,NORMALE,3200,4800,11,"16,3",2,2020
VENEZIA,Magazzini,NORMALE,950,1200,5,7,2,2020
PORTA VITTORIA,Magazzini,NORMALE,950,1200,5,7,2,2020
PORTA ROMANA,Magazzini,NORMALE,950,1200,5,7,2,2020
VENEZIA,Negozi,OTTIMO,5200,7000,25,41,2,2020
PORTA VITTORIA,Negozi,OTTIMO,5200,7000,25,41,2,2020
PORTA ROMANA,Negozi,OTTIMO,5200,7000,25,41,2,2020
VENEZIA,Negozi,NORMALE,3500,5100,16,"24,9",2,2020
PORTA VITTORIA,Negozi,NORMALE,3500,5100,16,"24,9",2,2020
PORTA ROMANA,Negozi,NORMALE,3500,5100,16,"24,9",2,2020
VENEZIA,Uffici,OTTIMO,4100,5800,15,25,2,2020
PORTA VITTORIA,Uffici,OTTIMO,4100,5800,15,25,2,2020
PORTA ROMANA,Uffici,OTTIMO,4100,5800,15,25,2,2020
VENEZIA,Uffici strutturati,OTTIMO,4500,6200,21,31,2,2020
PORTA VITTORIA,Uffici strutturati,OTTIMO,4500,6200,21,31,2,2020
PORTA ROMANA,Uffici strutturati,OTTIMO,4500,6200,21,31,2,2020
VENEZIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2020
PORTA VITTORIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2020
PORTA ROMANA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2020
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5400,7200,"19,2","24,8",1,2020
PORTA ROMANA,Abitazioni civili,OTTIMO,5400,7200,"19,2","24,8",1,2020
PORTA VIGENTINA,Abitazioni civili,NORMALE,4400,5300,"14,5","17,8",1,2020
PORTA ROMANA,Abitazioni civili,NORMALE,4400,5300,"14,5","17,8",1,2020
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4400,"11,4","13,2",1,2020
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4400,"11,4","13,2",1,2020
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4400,5400,"13,3","19,2",1,2020
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4400,5400,"13,3","19,2",1,2020
PORTA VIGENTINA,Box,NORMALE,2650,3600,"11,9","15,9",1,2020
PORTA ROMANA,Box,NORMALE,2650,3600,"11,9","15,9",1,2020
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,1,2020
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,1,2020
PORTA VIGENTINA,Negozi,OTTIMO,3800,5800,19,"34,5",1,2020
PORTA ROMANA,Negozi,OTTIMO,3800,5800,19,"34,5",1,2020
PORTA VIGENTINA,Negozi,NORMALE,2700,3700,"13,7","18,5",1,2020
PORTA ROMANA,Negozi,NORMALE,2700,3700,"13,7","18,5",1,2020
PORTA VIGENTINA,Uffici,OTTIMO,2800,4200,13,"17,8",1,2020
PORTA ROMANA,Uffici,OTTIMO,2800,4200,13,"17,8",1,2020
PORTA VIGENTINA,Uffici strutturati,OTTIMO,3100,4600,"15,7","22,2",1,2020
PORTA ROMANA,Uffici strutturati,OTTIMO,3100,4600,"15,7","22,2",1,2020
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2020
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2020
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5400,7200,"18,9","24,8",2,2020
PORTA ROMANA,Abitazioni civili,OTTIMO,5400,7200,"18,9","24,8",2,2020
PORTA VIGENTINA,Abitazioni civili,NORMALE,4300,5400,"14,1","17,5",2,2020
PORTA ROMANA,Abitazioni civili,NORMALE,4300,5400,"14,1","17,5",2,2020
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4300,"11,4","13,2",2,2020
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4300,"11,4","13,2",2,2020
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4400,5400,"13,3","18,8",2,2020
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4400,5400,"13,3","18,8",2,2020
PORTA VIGENTINA,Box,NORMALE,2550,3500,"11,5","15,4",2,2020
PORTA ROMANA,Box,NORMALE,2550,3500,"11,5","15,4",2,2020
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,2,2020
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,2,2020
PORTA VIGENTINA,Negozi,OTTIMO,3800,5800,"19,4","34,5",2,2020
PORTA ROMANA,Negozi,OTTIMO,3800,5800,"19,4","34,5",2,2020
PORTA VIGENTINA,Negozi,NORMALE,2700,3700,"13,7","18,5",2,2020
PORTA ROMANA,Negozi,NORMALE,2700,3700,"13,7","18,5",2,2020
PORTA VIGENTINA,Uffici,OTTIMO,2800,4200,13,"17,8",2,2020
PORTA ROMANA,Uffici,OTTIMO,2800,4200,13,"17,8",2,2020
PORTA VIGENTINA,Uffici strutturati,OTTIMO,3100,4600,"15,7","22,2",2,2020
PORTA ROMANA,Uffici strutturati,OTTIMO,3100,4600,"15,7","22,2",2,2020
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2020
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2020
PORTA TICINESE,Abitazioni civili,OTTIMO,5600,7500,15,"22,2",1,2020
PORTA GENOVA,Abitazioni civili,OTTIMO,5600,7500,15,"22,2",1,2020
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5600,7500,15,"22,2",1,2020
PORTA TICINESE,Abitazioni civili,NORMALE,3800,5500,"12,2","14,8",1,2020
PORTA GENOVA,Abitazioni civili,NORMALE,3800,5500,"12,2","14,8",1,2020
VIA SAN VITTORE,Abitazioni civili,NORMALE,3800,5500,"12,2","14,8",1,2020
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3300,4000,"9,8","12,2",1,2020
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3300,4000,"9,8","12,2",1,2020
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3300,4000,"9,8","12,2",1,2020
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4200,5200,"12,5",15,1,2020
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4200,5200,"12,5",15,1,2020
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4200,5200,"12,5",15,1,2020
PORTA TICINESE,Box,NORMALE,2150,3300,"8,3",13,1,2020
PORTA GENOVA,Box,NORMALE,2150,3300,"8,3",13,1,2020
VIA SAN VITTORE,Box,NORMALE,2150,3300,"8,3",13,1,2020
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,1,2020
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,1,2020
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,1,2020
PORTA TICINESE,Negozi,OTTIMO,3900,5700,21,30,1,2020
PORTA GENOVA,Negozi,OTTIMO,3900,5700,21,30,1,2020
VIA SAN VITTORE,Negozi,OTTIMO,3900,5700,21,30,1,2020
PORTA TICINESE,Negozi,NORMALE,2450,3800,"13,5",21,1,2020
PORTA GENOVA,Negozi,NORMALE,2450,3800,"13,5",21,1,2020
VIA SAN VITTORE,Negozi,NORMALE,2450,3800,"13,5",21,1,2020
PORTA TICINESE,Uffici,OTTIMO,2900,4300,"12,8","18,9",1,2020
PORTA GENOVA,Uffici,OTTIMO,2900,4300,"12,8","18,9",1,2020
VIA SAN VITTORE,Uffici,OTTIMO,2900,4300,"12,8","18,9",1,2020
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,1,2020
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,1,2020
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,1,2020
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2020
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,1,2020
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2020
PORTA TICINESE,Abitazioni civili,OTTIMO,5500,7500,15,"22,2",2,2020
PORTA GENOVA,Abitazioni civili,OTTIMO,5500,7500,15,"22,2",2,2020
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5500,7500,15,"22,2",2,2020
PORTA TICINESE,Abitazioni civili,NORMALE,3800,5500,"12,2","14,8",2,2020
PORTA GENOVA,Abitazioni civili,NORMALE,3800,5500,"12,2","14,8",2,2020
VIA SAN VITTORE,Abitazioni civili,NORMALE,3800,5500,"12,2","14,8",2,2020
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,4000,"9,8","12,2",2,2020
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,4000,"9,8","12,2",2,2020
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,4000,"9,8","12,2",2,2020
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4200,5200,"12,5",15,2,2020
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4200,5200,"12,5",15,2,2020
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4200,5200,"12,5",15,2,2020
PORTA TICINESE,Box,NORMALE,2050,3200,8,"12,6",2,2020
PORTA GENOVA,Box,NORMALE,2050,3200,8,"12,6",2,2020
VIA SAN VITTORE,Box,NORMALE,2050,3200,8,"12,6",2,2020
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,2,2020
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,2,2020
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,2,2020
PORTA TICINESE,Negozi,OTTIMO,3900,5700,21,30,2,2020
PORTA GENOVA,Negozi,OTTIMO,3900,5700,21,30,2,2020
VIA SAN VITTORE,Negozi,OTTIMO,3900,5700,21,30,2,2020
PORTA TICINESE,Negozi,NORMALE,2450,3800,"13,5",21,2,2020
PORTA GENOVA,Negozi,NORMALE,2450,3800,"13,5",21,2,2020
VIA SAN VITTORE,Negozi,NORMALE,2450,3800,"13,5",21,2,2020
PORTA TICINESE,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2020
PORTA GENOVA,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2020
VIA SAN VITTORE,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2020
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,2,2020
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,2,2020
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,2,2020
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2020
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,2,2020
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2020
PISANI,Abitazioni civili,OTTIMO,5400,7000,"19,1",23,1,2020
BUENOS AIRES,Abitazioni civili,OTTIMO,5400,7000,"19,1",23,1,2020
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5400,7000,"19,1",23,1,2020
PISANI,Abitazioni civili,NORMALE,4200,5400,"13,8",19,1,2020
BUENOS AIRES,Abitazioni civili,NORMALE,4200,5400,"13,8",19,1,2020
REGINA GIOVANNA,Abitazioni civili,NORMALE,4200,5400,"13,8",19,1,2020
PISANI,Abitazioni di tipo economico,OTTIMO,4000,5400,"12,6","18,5",1,2020
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,5400,"12,6","18,5",1,2020
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,5400,"12,6","18,5",1,2020
PISANI,Abitazioni di tipo economico,NORMALE,3000,4000,11,"12,3",1,2020
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,4000,11,"12,3",1,2020
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,4000,11,"12,3",1,2020
PISANI,Box,NORMALE,2350,3600,9,"13,5",1,2020
BUENOS AIRES,Box,NORMALE,2350,3600,9,"13,5",1,2020
REGINA GIOVANNA,Box,NORMALE,2350,3600,9,"13,5",1,2020
PISANI,Magazzini,NORMALE,700,1050,"4,2","5,8",1,2020
BUENOS AIRES,Magazzini,NORMALE,700,1050,"4,2","5,8",1,2020
REGINA GIOVANNA,Magazzini,NORMALE,700,1050,"4,2","5,8",1,2020
PISANI,Negozi,OTTIMO,5500,8500,31,"42,4",1,2020
BUENOS AIRES,Negozi,OTTIMO,5500,8500,31,"42,4",1,2020
REGINA GIOVANNA,Negozi,OTTIMO,5500,8500,31,"42,4",1,2020
PISANI,Negozi,NORMALE,2500,3800,"12,1","17,7",1,2020
BUENOS AIRES,Negozi,NORMALE,2500,3800,"12,1","17,7",1,2020
REGINA GIOVANNA,Negozi,NORMALE,2500,3800,"12,1","17,7",1,2020
PISANI,Uffici,OTTIMO,3100,4200,"13,7","19,9",1,2020
BUENOS AIRES,Uffici,OTTIMO,3100,4200,"13,7","19,9",1,2020
REGINA GIOVANNA,Uffici,OTTIMO,3100,4200,"13,7","19,9",1,2020
PISANI,Uffici strutturati,OTTIMO,3700,5100,"18,9","26,2",1,2020
BUENOS AIRES,Uffici strutturati,OTTIMO,3700,5100,"18,9","26,2",1,2020
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3700,5100,"18,9","26,2",1,2020
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2020
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2020
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2020
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,1,2020
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,1,2020
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,1,2020
PISANI,Laboratori,NORMALE,1350,1850,7,"9,5",1,2020
BUENOS AIRES,Laboratori,NORMALE,1350,1850,7,"9,5",1,2020
REGINA GIOVANNA,Laboratori,NORMALE,1350,1850,7,"9,5",1,2020
PISANI,Abitazioni civili,NORMALE,4200,5300,"13,8","18,6",2,2020
BUENOS AIRES,Abitazioni civili,NORMALE,4200,5300,"13,8","18,6",2,2020
REGINA GIOVANNA,Abitazioni civili,NORMALE,4200,5300,"13,8","18,6",2,2020
PISANI,Abitazioni civili,OTTIMO,5300,7000,"18,7",23,2,2020
BUENOS AIRES,Abitazioni civili,OTTIMO,5300,7000,"18,7",23,2,2020
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5300,7000,"18,7",23,2,2020
PISANI,Abitazioni di tipo economico,OTTIMO,4000,5400,"12,6","18,5",2,2020
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,5400,"12,6","18,5",2,2020
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,5400,"12,6","18,5",2,2020
PISANI,Abitazioni di tipo economico,NORMALE,2950,4000,"10,5","12,3",2,2020
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,2950,4000,"10,5","12,3",2,2020
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,2950,4000,"10,5","12,3",2,2020
PISANI,Box,NORMALE,2300,3500,9,"13,5",2,2020
BUENOS AIRES,Box,NORMALE,2300,3500,9,"13,5",2,2020
REGINA GIOVANNA,Box,NORMALE,2300,3500,9,"13,5",2,2020
PISANI,Magazzini,NORMALE,700,1050,"4,2","5,8",2,2020
BUENOS AIRES,Magazzini,NORMALE,700,1050,"4,2","5,8",2,2020
REGINA GIOVANNA,Magazzini,NORMALE,700,1050,"4,2","5,8",2,2020
PISANI,Negozi,OTTIMO,5400,8200,31,"40,4",2,2020
BUENOS AIRES,Negozi,OTTIMO,5400,8200,31,"40,4",2,2020
REGINA GIOVANNA,Negozi,OTTIMO,5400,8200,31,"40,4",2,2020
PISANI,Negozi,NORMALE,2600,3900,"12,1","17,7",2,2020
BUENOS AIRES,Negozi,NORMALE,2600,3900,"12,1","17,7",2,2020
REGINA GIOVANNA,Negozi,NORMALE,2600,3900,"12,1","17,7",2,2020
PISANI,Uffici,OTTIMO,3000,4300,"13,7","19,9",2,2020
BUENOS AIRES,Uffici,OTTIMO,3000,4300,"13,7","19,9",2,2020
REGINA GIOVANNA,Uffici,OTTIMO,3000,4300,"13,7","19,9",2,2020
