Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
ARCO DELLA PACE,Magazzini,NORMALE,900,1100,"4,8","6,2",2,2016
CORSO MAGENTA,Magazzini,NORMALE,900,1100,"4,8","6,2",2,2016
PARCO SEMPIONE,Negozi,NORMALE,3400,4800,15,"21,5",2,2016
ARCO DELLA PACE,Negozi,NORMALE,3400,4800,15,"21,5",2,2016
CORSO MAGENTA,Negozi,NORMALE,3400,4800,15,"21,5",2,2016
PARCO SEMPIONE,Uffici,OTTIMO,3600,4700,15,"18,3",2,2016
ARCO DELLA PACE,Uffici,OTTIMO,3600,4700,15,"18,3",2,2016
CORSO MAGENTA,Uffici,OTTIMO,3600,4700,15,"18,3",2,2016
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5000,"18,5","25,5",2,2016
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5000,"18,5","25,5",2,2016
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5000,"18,5","25,5",2,2016
PARCO SEMPIONE,Laboratori,NORMALE,1500,1800,8,"9,8",2,2016
ARCO DELLA PACE,Laboratori,NORMALE,1500,1800,8,"9,8",2,2016
CORSO MAGENTA,Laboratori,NORMALE,1500,1800,8,"9,8",2,2016
TURATI,Abitazioni civili,OTTIMO,6100,8400,"21,2","24,8",1,2016
MOSCOVA,Abitazioni civili,OTTIMO,6100,8400,"21,2","24,8",1,2016
CORSO VENEZIA,Abitazioni civili,OTTIMO,6100,8400,"21,2","24,8",1,2016
TURATI,Abitazioni civili,NORMALE,4500,6100,"15,5",21,1,2016
MOSCOVA,Abitazioni civili,NORMALE,4500,6100,"15,5",21,1,2016
CORSO VENEZIA,Abitazioni civili,NORMALE,4500,6100,"15,5",21,1,2016
TURATI,Abitazioni di tipo economico,NORMALE,3600,4400,13,15,1,2016
MOSCOVA,Abitazioni di tipo economico,NORMALE,3600,4400,13,15,1,2016
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3600,4400,13,15,1,2016
TURATI,Abitazioni di tipo economico,OTTIMO,4400,5500,"15,3","19,5",1,2016
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4400,5500,"15,3","19,5",1,2016
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4400,5500,"15,3","19,5",1,2016
TURATI,Box,NORMALE,2650,3700,8,12,1,2016
MOSCOVA,Box,NORMALE,2650,3700,8,12,1,2016
CORSO VENEZIA,Box,NORMALE,2650,3700,8,12,1,2016
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",1,2016
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2016
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2016
TURATI,Negozi,NORMALE,3800,5300,17,24,1,2016
MOSCOVA,Negozi,NORMALE,3800,5300,17,24,1,2016
CORSO VENEZIA,Negozi,NORMALE,3800,5300,17,24,1,2016
TURATI,Uffici,OTTIMO,4200,5400,"18,5",23,1,2016
MOSCOVA,Uffici,OTTIMO,4200,5400,"18,5",23,1,2016
CORSO VENEZIA,Uffici,OTTIMO,4200,5400,"18,5",23,1,2016
TURATI,Uffici strutturati,OTTIMO,4100,5600,"20,5",28,1,2016
MOSCOVA,Uffici strutturati,OTTIMO,4100,5600,"20,5",28,1,2016
CORSO VENEZIA,Uffici strutturati,OTTIMO,4100,5600,"20,5",28,1,2016
TURATI,Laboratori,NORMALE,1950,2350,10,12,1,2016
MOSCOVA,Laboratori,NORMALE,1950,2350,10,12,1,2016
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10,12,1,2016
TURATI,Abitazioni civili,OTTIMO,6200,8400,21,25,2,2016
MOSCOVA,Abitazioni civili,OTTIMO,6200,8400,21,25,2,2016
CORSO VENEZIA,Abitazioni civili,OTTIMO,6200,8400,21,25,2,2016
TURATI,Abitazioni civili,NORMALE,4500,6200,"15,5",21,2,2016
MOSCOVA,Abitazioni civili,NORMALE,4500,6200,"15,5",21,2,2016
CORSO VENEZIA,Abitazioni civili,NORMALE,4500,6200,"15,5",21,2,2016
TURATI,Abitazioni di tipo economico,NORMALE,3600,4500,13,"15,3",2,2016
MOSCOVA,Abitazioni di tipo economico,NORMALE,3600,4500,13,"15,3",2,2016
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3600,4500,13,"15,3",2,2016
TURATI,Abitazioni di tipo economico,OTTIMO,4500,5400,"15,5","19,7",2,2016
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4500,5400,"15,5","19,7",2,2016
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4500,5400,"15,5","19,7",2,2016
TURATI,Box,NORMALE,2700,3700,8,12,2,2016
MOSCOVA,Box,NORMALE,2700,3700,8,12,2,2016
CORSO VENEZIA,Box,NORMALE,2700,3700,8,12,2,2016
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",2,2016
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2016
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2016
TURATI,Negozi,NORMALE,3900,5400,17,"23,5",2,2016
MOSCOVA,Negozi,NORMALE,3900,5400,17,"23,5",2,2016
CORSO VENEZIA,Negozi,NORMALE,3900,5400,17,"23,5",2,2016
TURATI,Uffici,OTTIMO,4300,5400,"18,5",23,2,2016
MOSCOVA,Uffici,OTTIMO,4300,5400,"18,5",23,2,2016
CORSO VENEZIA,Uffici,OTTIMO,4300,5400,"18,5",23,2,2016
TURATI,Uffici strutturati,OTTIMO,4200,5600,"20,5",28,2,2016
MOSCOVA,Uffici strutturati,OTTIMO,4200,5600,"20,5",28,2,2016
CORSO VENEZIA,Uffici strutturati,OTTIMO,4200,5600,"20,5",28,2,2016
TURATI,Laboratori,NORMALE,1950,2350,10,12,2,2016
MOSCOVA,Laboratori,NORMALE,1950,2350,10,12,2,2016
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10,12,2,2016
VENEZIA,Abitazioni civili,OTTIMO,6400,7700,19,"23,5",1,2016
PORTA VITTORIA,Abitazioni civili,OTTIMO,6400,7700,19,"23,5",1,2016
PORTA ROMANA,Abitazioni civili,OTTIMO,6400,7700,19,"23,5",1,2016
VENEZIA,Abitazioni civili,NORMALE,4900,6300,15,18,1,2016
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6300,15,18,1,2016
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6300,15,18,1,2016
VENEZIA,Abitazioni di tipo economico,NORMALE,4600,5000,"14,2","15,2",1,2016
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4600,5000,"14,2","15,2",1,2016
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4600,5000,"14,2","15,2",1,2016
VENEZIA,Abitazioni di tipo economico,OTTIMO,5000,5900,"15,2","18,5",1,2016
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5000,5900,"15,2","18,5",1,2016
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5000,5900,"15,2","18,5",1,2016
VENEZIA,Abitazioni signorili,OTTIMO,7500,9700,"23,7","28,2",1,2016
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7500,9700,"23,7","28,2",1,2016
PORTA ROMANA,Abitazioni signorili,OTTIMO,7500,9700,"23,7","28,2",1,2016
VENEZIA,Box,NORMALE,3600,5100,12,"17,5",1,2016
PORTA VITTORIA,Box,NORMALE,3600,5100,12,"17,5",1,2016
PORTA ROMANA,Box,NORMALE,3600,5100,12,"17,5",1,2016
VENEZIA,Magazzini,NORMALE,1000,1300,5,7,1,2016
PORTA VITTORIA,Magazzini,NORMALE,1000,1300,5,7,1,2016
PORTA ROMANA,Magazzini,NORMALE,1000,1300,5,7,1,2016
VENEZIA,Negozi,OTTIMO,5100,7200,"24,7","40,8",1,2016
PORTA VITTORIA,Negozi,OTTIMO,5100,7200,"24,7","40,8",1,2016
PORTA ROMANA,Negozi,OTTIMO,5100,7200,"24,7","40,8",1,2016
VENEZIA,Negozi,NORMALE,3700,5100,16,"21,8",1,2016
PORTA VITTORIA,Negozi,NORMALE,3700,5100,16,"21,8",1,2016
PORTA ROMANA,Negozi,NORMALE,3700,5100,16,"21,8",1,2016
VENEZIA,Uffici,OTTIMO,4500,5700,19,26,1,2016
PORTA VITTORIA,Uffici,OTTIMO,4500,5700,19,26,1,2016
PORTA ROMANA,Uffici,OTTIMO,4500,5700,19,26,1,2016
VENEZIA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,1,2016
PORTA VITTORIA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,1,2016
PORTA ROMANA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,1,2016
VENEZIA,Laboratori,NORMALE,1600,2100,10,"12,5",1,2016
PORTA VITTORIA,Laboratori,NORMALE,1600,2100,10,"12,5",1,2016
PORTA ROMANA,Laboratori,NORMALE,1600,2100,10,"12,5",1,2016
VENEZIA,Abitazioni civili,OTTIMO,6300,7700,19,"23,5",2,2016
PORTA VITTORIA,Abitazioni civili,OTTIMO,6300,7700,19,"23,5",2,2016
PORTA ROMANA,Abitazioni civili,OTTIMO,6300,7700,19,"23,5",2,2016
VENEZIA,Abitazioni civili,NORMALE,5000,6200,"15,4","18,2",2,2016
PORTA VITTORIA,Abitazioni civili,NORMALE,5000,6200,"15,4","18,2",2,2016
PORTA ROMANA,Abitazioni civili,NORMALE,5000,6200,"15,4","18,2",2,2016
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2","15,4",2,2016
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2","15,4",2,2016
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2","15,4",2,2016
VENEZIA,Abitazioni di tipo economico,OTTIMO,4900,5900,"15,4","18,5",2,2016
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4900,5900,"15,4","18,5",2,2016
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4900,5900,"15,4","18,5",2,2016
VENEZIA,Abitazioni signorili,OTTIMO,7600,9800,24,"28,5",2,2016
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,9800,24,"28,5",2,2016
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,9800,24,"28,5",2,2016
VENEZIA,Box,NORMALE,3500,5100,12,"17,5",2,2016
PORTA VITTORIA,Box,NORMALE,3500,5100,12,"17,5",2,2016
PORTA ROMANA,Box,NORMALE,3500,5100,12,"17,5",2,2016
VENEZIA,Magazzini,NORMALE,1000,1200,5,7,2,2016
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5,7,2,2016
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5,7,2,2016
VENEZIA,Negozi,OTTIMO,5100,7100,"24,9",41,2,2016
PORTA VITTORIA,Negozi,OTTIMO,5100,7100,"24,9",41,2,2016
PORTA ROMANA,Negozi,OTTIMO,5100,7100,"24,9",41,2,2016
VENEZIA,Negozi,NORMALE,3600,5100,"16,2",22,2,2016
PORTA VITTORIA,Negozi,NORMALE,3600,5100,"16,2",22,2,2016
PORTA ROMANA,Negozi,NORMALE,3600,5100,"16,2",22,2,2016
VENEZIA,Uffici,OTTIMO,4500,5700,"19,5","25,5",2,2016
PORTA VITTORIA,Uffici,OTTIMO,4500,5700,"19,5","25,5",2,2016
PORTA ROMANA,Uffici,OTTIMO,4500,5700,"19,5","25,5",2,2016
VENEZIA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,2,2016
PORTA VITTORIA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,2,2016
PORTA ROMANA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,2,2016
VENEZIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2016
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2016
PORTA ROMANA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2016
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5200,6700,"18,7",23,1,2016
PORTA ROMANA,Abitazioni civili,OTTIMO,5200,6700,"18,7",23,1,2016
PORTA VIGENTINA,Abitazioni civili,NORMALE,4500,5200,15,"18,2",1,2016
PORTA ROMANA,Abitazioni civili,NORMALE,4500,5200,15,"18,2",1,2016
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3300,4200,"12,2","13,2",1,2016
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3300,4200,"12,2","13,2",1,2016
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4200,5000,"13,2",18,1,2016
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4200,5000,"13,2",18,1,2016
PORTA VIGENTINA,Box,NORMALE,2950,3800,13,17,1,2016
PORTA ROMANA,Box,NORMALE,2950,3800,13,17,1,2016
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,1,2016
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,1,2016
PORTA VIGENTINA,Negozi,NORMALE,2850,3700,"13,5","17,2",1,2016
PORTA ROMANA,Negozi,NORMALE,2850,3700,"13,5","17,2",1,2016
PORTA VIGENTINA,Uffici,OTTIMO,2550,3500,12,"14,5",1,2016
PORTA ROMANA,Uffici,OTTIMO,2550,3500,12,"14,5",1,2016
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3600,14,"17,5",1,2016
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3600,14,"17,5",1,2016
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2016
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2016
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5200,6700,"18,5",23,2,2016
PORTA ROMANA,Abitazioni civili,OTTIMO,5200,6700,"18,5",23,2,2016
PORTA VIGENTINA,Abitazioni civili,NORMALE,4600,5100,15,18,2,2016
PORTA ROMANA,Abitazioni civili,NORMALE,4600,5100,15,18,2,2016
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3400,4300,"12,2","13,5",2,2016
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3400,4300,"12,2","13,5",2,2016
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4300,5000,"13,5",18,2,2016
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4300,5000,"13,5",18,2,2016
PORTA VIGENTINA,Box,NORMALE,2850,3700,"12,8","16,8",2,2016
PORTA ROMANA,Box,NORMALE,2850,3700,"12,8","16,8",2,2016
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,2,2016
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,2,2016
PORTA VIGENTINA,Negozi,NORMALE,2750,3700,"13,2","17,5",2,2016
PORTA ROMANA,Negozi,NORMALE,2750,3700,"13,2","17,5",2,2016
PORTA VIGENTINA,Uffici,OTTIMO,2550,3500,12,"14,5",2,2016
PORTA ROMANA,Uffici,OTTIMO,2550,3500,12,"14,5",2,2016
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3600,14,"17,5",2,2016
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3600,14,"17,5",2,2016
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2016
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2016
PORTA TICINESE,Abitazioni civili,OTTIMO,5100,6900,"14,8","20,5",1,2016
PORTA GENOVA,Abitazioni civili,OTTIMO,5100,6900,"14,8","20,5",1,2016
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5100,6900,"14,8","20,5",1,2016
PORTA TICINESE,Abitazioni civili,NORMALE,4100,4900,"12,3","14,2",1,2016
PORTA GENOVA,Abitazioni civili,NORMALE,4100,4900,"12,3","14,2",1,2016
VIA SAN VITTORE,Abitazioni civili,NORMALE,4100,4900,"12,3","14,2",1,2016
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,3800,"9,5",12,1,2016
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,3800,"9,5",12,1,2016
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,3800,"9,5",12,1,2016
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,3900,4600,"12,7","13,8",1,2016
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,3900,4600,"12,7","13,8",1,2016
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,3900,4600,"12,7","13,8",1,2016
PORTA TICINESE,Box,NORMALE,2100,2850,"8,5",12,1,2016
PORTA GENOVA,Box,NORMALE,2100,2850,"8,5",12,1,2016
VIA SAN VITTORE,Box,NORMALE,2100,2850,"8,5",12,1,2016
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,1,2016
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,1,2016
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,1,2016
PORTA TICINESE,Negozi,NORMALE,2750,3500,"13,8","17,2",1,2016
PORTA GENOVA,Negozi,NORMALE,2750,3500,"13,8","17,2",1,2016
VIA SAN VITTORE,Negozi,NORMALE,2750,3500,"13,8","17,2",1,2016
PORTA TICINESE,Uffici,OTTIMO,2950,3700,"13,8",17,1,2016
PORTA GENOVA,Uffici,OTTIMO,2950,3700,"13,8",17,1,2016
VIA SAN VITTORE,Uffici,OTTIMO,2950,3700,"13,8",17,1,2016
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4300,16,22,1,2016
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4300,16,22,1,2016
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4300,16,22,1,2016
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2016
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,1,2016
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2016
PORTA TICINESE,Abitazioni civili,OTTIMO,5100,6900,"14,5","20,5",2,2016
PORTA GENOVA,Abitazioni civili,OTTIMO,5100,6900,"14,5","20,5",2,2016
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5100,6900,"14,5","20,5",2,2016
PORTA TICINESE,Abitazioni civili,NORMALE,4200,4900,12,"13,9",2,2016
PORTA GENOVA,Abitazioni civili,NORMALE,4200,4900,12,"13,9",2,2016
VIA SAN VITTORE,Abitazioni civili,NORMALE,4200,4900,12,"13,9",2,2016
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,3800,"9,8","12,3",2,2016
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,3800,"9,8","12,3",2,2016
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,3800,"9,8","12,3",2,2016
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4000,4600,"12,7","13,8",2,2016
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4000,4600,"12,7","13,8",2,2016
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4000,4600,"12,7","13,8",2,2016
PORTA TICINESE,Box,NORMALE,2100,2850,"8,5",12,2,2016
PORTA GENOVA,Box,NORMALE,2100,2850,"8,5",12,2,2016
VIA SAN VITTORE,Box,NORMALE,2100,2850,"8,5",12,2,2016
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,2,2016
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,2,2016
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,2,2016
PORTA TICINESE,Negozi,NORMALE,2800,3500,"13,4",17,2,2016
PORTA GENOVA,Negozi,NORMALE,2800,3500,"13,4",17,2,2016
VIA SAN VITTORE,Negozi,NORMALE,2800,3500,"13,4",17,2,2016
PORTA TICINESE,Uffici,OTTIMO,2950,3700,"13,8",17,2,2016
PORTA GENOVA,Uffici,OTTIMO,2950,3700,"13,8",17,2,2016
VIA SAN VITTORE,Uffici,OTTIMO,2950,3700,"13,8",17,2,2016
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4300,16,22,2,2016
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4300,16,22,2,2016
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4300,16,22,2,2016
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2016
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,2,2016
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2016
PISANI,Abitazioni civili,OTTIMO,5200,6100,"17,5","19,5",1,2016
BUENOS AIRES,Abitazioni civili,OTTIMO,5200,6100,"17,5","19,5",1,2016
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5200,6100,"17,5","19,5",1,2016
PISANI,Abitazioni civili,NORMALE,3700,5100,13,17,1,2016
BUENOS AIRES,Abitazioni civili,NORMALE,3700,5100,13,17,1,2016
REGINA GIOVANNA,Abitazioni civili,NORMALE,3700,5100,13,17,1,2016
PISANI,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",1,2016
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",1,2016
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",1,2016
PISANI,Abitazioni di tipo economico,NORMALE,3000,3900,10,"11,5",1,2016
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,3900,10,"11,5",1,2016
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,3900,10,"11,5",1,2016
PISANI,Box,NORMALE,2450,3500,10,13,1,2016
BUENOS AIRES,Box,NORMALE,2450,3500,10,13,1,2016
REGINA GIOVANNA,Box,NORMALE,2450,3500,10,13,1,2016
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2016
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2016
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2016
PISANI,Negozi,OTTIMO,5800,8300,27,38,1,2016
BUENOS AIRES,Negozi,OTTIMO,5800,8300,27,38,1,2016
REGINA GIOVANNA,Negozi,OTTIMO,5800,8300,27,38,1,2016
PISANI,Negozi,NORMALE,2200,3200,"9,5",14,1,2016
BUENOS AIRES,Negozi,NORMALE,2200,3200,"9,5",14,1,2016
REGINA GIOVANNA,Negozi,NORMALE,2200,3200,"9,5",14,1,2016
PISANI,Uffici,OTTIMO,2900,3700,11,"13,5",1,2016
BUENOS AIRES,Uffici,OTTIMO,2900,3700,11,"13,5",1,2016
REGINA GIOVANNA,Uffici,OTTIMO,2900,3700,11,"13,5",1,2016
PISANI,Uffici strutturati,OTTIMO,3400,4600,"15,5",23,1,2016
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4600,"15,5",23,1,2016
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4600,"15,5",23,1,2016
PISANI,Capannoni industriali,NORMALE,900,1150,5,7,1,2016
BUENOS AIRES,Capannoni industriali,NORMALE,900,1150,5,7,1,2016
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1150,5,7,1,2016
PISANI,Capannoni tipici,NORMALE,950,1250,5,7,1,2016
BUENOS AIRES,Capannoni tipici,NORMALE,950,1250,5,7,1,2016
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1250,5,7,1,2016
PISANI,Laboratori,NORMALE,1250,1600,7,"9,8",1,2016
BUENOS AIRES,Laboratori,NORMALE,1250,1600,7,"9,8",1,2016
REGINA GIOVANNA,Laboratori,NORMALE,1250,1600,7,"9,8",1,2016
PISANI,Abitazioni civili,OTTIMO,5200,6100,"17,5","19,5",2,2016
BUENOS AIRES,Abitazioni civili,OTTIMO,5200,6100,"17,5","19,5",2,2016
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5200,6100,"17,5","19,5",2,2016
PISANI,Abitazioni civili,NORMALE,3700,5200,13,17,2,2016
BUENOS AIRES,Abitazioni civili,NORMALE,3700,5200,13,17,2,2016
REGINA GIOVANNA,Abitazioni civili,NORMALE,3700,5200,13,17,2,2016
PISANI,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",2,2016
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",2,2016
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",2,2016
PISANI,Abitazioni di tipo economico,NORMALE,3000,3800,10,"11,5",2,2016
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,3800,10,"11,5",2,2016
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,3800,10,"11,5",2,2016
PISANI,Box,NORMALE,2350,3500,10,13,2,2016
BUENOS AIRES,Box,NORMALE,2350,3500,10,13,2,2016
REGINA GIOVANNA,Box,NORMALE,2350,3500,10,13,2,2016
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2016
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2016
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2016
PISANI,Negozi,OTTIMO,5800,8300,27,38,2,2016
BUENOS AIRES,Negozi,OTTIMO,5800,8300,27,38,2,2016
REGINA GIOVANNA,Negozi,OTTIMO,5800,8300,27,38,2,2016
PISANI,Negozi,NORMALE,2250,3300,"9,5",14,2,2016
BUENOS AIRES,Negozi,NORMALE,2250,3300,"9,5",14,2,2016
REGINA GIOVANNA,Negozi,NORMALE,2250,3300,"9,5",14,2,2016
PISANI,Uffici,OTTIMO,2850,3800,11,"13,5",2,2016
BUENOS AIRES,Uffici,OTTIMO,2850,3800,11,"13,5",2,2016
REGINA GIOVANNA,Uffici,OTTIMO,2850,3800,11,"13,5",2,2016
PISANI,Uffici strutturati,OTTIMO,3400,4500,"15,5",22,2,2016
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4500,"15,5",22,2,2016
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4500,"15,5",22,2,2016
PISANI,Capannoni industriali,NORMALE,900,1150,5,7,2,2016
BUENOS AIRES,Capannoni industriali,NORMALE,900,1150,5,7,2,2016
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1150,5,7,2,2016
PISANI,Capannoni tipici,NORMALE,950,1250,5,7,2,2016
BUENOS AIRES,Capannoni tipici,NORMALE,950,1250,5,7,2,2016
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1250,5,7,2,2016
PISANI,Laboratori,NORMALE,1250,1600,7,"9,8",2,2016
BUENOS AIRES,Laboratori,NORMALE,1250,1600,7,"9,8",2,2016
REGINA GIOVANNA,Laboratori,NORMALE,1250,1600,7,"9,8",2,2016
CITY LIFE,Abitazioni civili,OTTIMO,7000,9800,21,32,1,2016
CITY LIFE,Abitazioni signorili,OTTIMO,9900,11700,"33,5",39,1,2016
CITY LIFE,Box,NORMALE,2500,3200,8,11,1,2016
CITY LIFE,Abitazioni civili,OTTIMO,6900,9700,"20,8","31,8",2,2016
CITY LIFE,Abitazioni signorili,OTTIMO,9800,11600,"33,3","38,8",2,2016
CITY LIFE,Box,NORMALE,2400,3100,8,"10,8",2,2016
PORTA NUOVA,Abitazioni civili,OTTIMO,8100,11700,29,42,1,2016
PORTA NUOVA,Abitazioni signorili,OTTIMO,11600,13600,42,49,1,2016
PORTA NUOVA,Box,NORMALE,2500,3200,8,11,1,2016
PORTA NUOVA,Abitazioni civili,OTTIMO,8000,11700,29,42,2,2016
PORTA NUOVA,Abitazioni signorili,OTTIMO,11600,13600,42,49,2,2016
PORTA NUOVA,Box,NORMALE,2400,3100,"7,8","10,8",2,2016
