Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
MONTENAPOLEONE,Negozi,OTTIMO,14300,23600,81,140,1,2022
MISSORI,Negozi,OTTIMO,14300,23600,81,140,1,2022
CAIROLI,Negozi,OTTIMO,14300,23600,81,140,1,2022
CENTRO STORICO -DUOMO,Negozi,NORMALE,8500,12300,43,61,1,2022
SANBABILA,Negozi,NORMALE,8500,12300,43,61,1,2022
MONTENAPOLEONE,Negozi,NORMALE,8500,12300,43,61,1,2022
MISSORI,Negozi,NORMALE,8500,12300,43,61,1,2022
CAIROLI,Negozi,NORMALE,8500,12300,43,61,1,2022
CENTRO STORICO -DUOMO,Uffici,OTTIMO,7100,10800,26,46,1,2022
SANBABILA,Uffici,OTTIMO,7100,10800,26,46,1,2022
MONTENAPOLEONE,Uffici,OTTIMO,7100,10800,26,46,1,2022
MISSORI,Uffici,OTTIMO,7100,10800,26,46,1,2022
CAIROLI,Uffici,OTTIMO,7100,10800,26,46,1,2022
CENTRO STORICO -DUOMO,Uffici strutturati,OTTIMO,7700,13000,"33,5",56,1,2022
SANBABILA,Uffici strutturati,OTTIMO,7700,13000,"33,5",56,1,2022
MONTENAPOLEONE,Uffici strutturati,OTTIMO,7700,13000,"33,5",56,1,2022
MISSORI,Uffici strutturati,OTTIMO,7700,13000,"33,5",56,1,2022
CAIROLI,Uffici strutturati,OTTIMO,7700,13000,"33,5",56,1,2022
CENTRO STORICO -DUOMO,Laboratori,NORMALE,2800,3300,15,"20,5",1,2022
SANBABILA,Laboratori,NORMALE,2800,3300,15,"20,5",1,2022
MONTENAPOLEONE,Laboratori,NORMALE,2800,3300,15,"20,5",1,2022
MISSORI,Laboratori,NORMALE,2800,3300,15,"20,5",1,2022
CAIROLI,Laboratori,NORMALE,2800,3300,15,"20,5",1,2022
CENTRO STORICO -DUOMO,Abitazioni civili,OTTIMO,9600,13200,"28,4",38,2,2022
SANBABILA,Abitazioni civili,OTTIMO,9600,13200,"28,4",38,2,2022
MONTENAPOLEONE,Abitazioni civili,OTTIMO,9600,13200,"28,4",38,2,2022
MISSORI,Abitazioni civili,OTTIMO,9600,13200,"28,4",38,2,2022
CAIROLI,Abitazioni civili,OTTIMO,9600,13200,"28,4",38,2,2022
CENTRO STORICO -DUOMO,Abitazioni civili,NORMALE,7500,9500,24,"28,3",2,2022
SANBABILA,Abitazioni civili,NORMALE,7500,9500,24,"28,3",2,2022
MONTENAPOLEONE,Abitazioni civili,NORMALE,7500,9500,24,"28,3",2,2022
MISSORI,Abitazioni civili,NORMALE,7500,9500,24,"28,3",2,2022
CAIROLI,Abitazioni civili,NORMALE,7500,9500,24,"28,3",2,2022
CENTRO STORICO -DUOMO,Abitazioni di tipo economico,OTTIMO,8000,8800,"23,6",28,2,2022
SANBABILA,Abitazioni di tipo economico,OTTIMO,8000,8800,"23,6",28,2,2022
MONTENAPOLEONE,Abitazioni di tipo economico,OTTIMO,8000,8800,"23,6",28,2,2022
MISSORI,Abitazioni di tipo economico,OTTIMO,8000,8800,"23,6",28,2,2022
CAIROLI,Abitazioni di tipo economico,OTTIMO,8000,8800,"23,6",28,2,2022
CENTRO STORICO -DUOMO,Abitazioni di tipo economico,NORMALE,6500,7900,"17,5","23,5",2,2022
SANBABILA,Abitazioni di tipo economico,NORMALE,6500,7900,"17,5","23,5",2,2022
MONTENAPOLEONE,Abitazioni di tipo economico,NORMALE,6500,7900,"17,5","23,5",2,2022
MISSORI,Abitazioni di tipo economico,NORMALE,6500,7900,"17,5","23,5",2,2022
CAIROLI,Abitazioni di tipo economico,NORMALE,6500,7900,"17,5","23,5",2,2022
CENTRO STORICO -DUOMO,Abitazioni signorili,OTTIMO,11500,15000,"34,5","48,3",2,2022
SANBABILA,Abitazioni signorili,OTTIMO,11500,15000,"34,5","48,3",2,2022
MONTENAPOLEONE,Abitazioni signorili,OTTIMO,11500,15000,"34,5","48,3",2,2022
MISSORI,Abitazioni signorili,OTTIMO,11500,15000,"34,5","48,3",2,2022
CAIROLI,Abitazioni signorili,OTTIMO,11500,15000,"34,5","48,3",2,2022
CENTRO STORICO -DUOMO,Box,NORMALE,4600,6700,14,21,2,2022
SANBABILA,Box,NORMALE,4600,6700,14,21,2,2022
MONTENAPOLEONE,Box,NORMALE,4600,6700,14,21,2,2022
MISSORI,Box,NORMALE,4600,6700,14,21,2,2022
CAIROLI,Box,NORMALE,4600,6700,14,21,2,2022
CENTRO STORICO -DUOMO,Magazzini,NORMALE,2350,3400,11,16,2,2022
SANBABILA,Magazzini,NORMALE,2350,3400,11,16,2,2022
MONTENAPOLEONE,Magazzini,NORMALE,2350,3400,11,16,2,2022
MISSORI,Magazzini,NORMALE,2350,3400,11,16,2,2022
CAIROLI,Magazzini,NORMALE,2350,3400,11,16,2,2022
CENTRO STORICO -DUOMO,Negozi,OTTIMO,14300,23500,86,147,2,2022
SANBABILA,Negozi,OTTIMO,14300,23500,86,147,2,2022
MONTENAPOLEONE,Negozi,OTTIMO,14300,23500,86,147,2,2022
MISSORI,Negozi,OTTIMO,14300,23500,86,147,2,2022
CAIROLI,Negozi,OTTIMO,14300,23500,86,147,2,2022
CENTRO STORICO -DUOMO,Negozi,NORMALE,8100,12500,46,70,2,2022
SANBABILA,Negozi,NORMALE,8100,12500,46,70,2,2022
MONTENAPOLEONE,Negozi,NORMALE,8100,12500,46,70,2,2022
MISSORI,Negozi,NORMALE,8100,12500,46,70,2,2022
CAIROLI,Negozi,NORMALE,8100,12500,46,70,2,2022
CENTRO STORICO -DUOMO,Uffici,OTTIMO,7100,10800,29,46,2,2022
SANBABILA,Uffici,OTTIMO,7100,10800,29,46,2,2022
MONTENAPOLEONE,Uffici,OTTIMO,7100,10800,29,46,2,2022
MISSORI,Uffici,OTTIMO,7100,10800,29,46,2,2022
CAIROLI,Uffici,OTTIMO,7100,10800,29,46,2,2022
CENTRO STORICO -DUOMO,Uffici strutturati,OTTIMO,7700,13500,"33,5",58,2,2022
SANBABILA,Uffici strutturati,OTTIMO,7700,13500,"33,5",58,2,2022
MONTENAPOLEONE,Uffici strutturati,OTTIMO,7700,13500,"33,5",58,2,2022
MISSORI,Uffici strutturati,OTTIMO,7700,13500,"33,5",58,2,2022
CAIROLI,Uffici strutturati,OTTIMO,7700,13500,"33,5",58,2,2022
CENTRO STORICO -DUOMO,Laboratori,NORMALE,2800,3300,15,"20,5",2,2022
SANBABILA,Laboratori,NORMALE,2800,3300,15,"20,5",2,2022
MONTENAPOLEONE,Laboratori,NORMALE,2800,3300,15,"20,5",2,2022
MISSORI,Laboratori,NORMALE,2800,3300,15,"20,5",2,2022
CAIROLI,Laboratori,NORMALE,2800,3300,15,"20,5",2,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,NORMALE,5600,7000,"16,5",21,1,2022
SAN LORENZO,Abitazioni civili,NORMALE,5600,7000,"16,5",21,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,OTTIMO,7100,8800,"21,5",28,1,2022
SAN LORENZO,Abitazioni civili,OTTIMO,7100,8800,"21,5",28,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,NORMALE,4300,5200,"12,5",16,1,2022
SAN LORENZO,Abitazioni di tipo economico,NORMALE,4300,5200,"12,5",16,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,OTTIMO,5300,6700,"16,1","20,2",1,2022
SAN LORENZO,Abitazioni di tipo economico,OTTIMO,5300,6700,"16,1","20,2",1,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni signorili,OTTIMO,7700,9900,"22,7",29,1,2022
SAN LORENZO,Abitazioni signorili,OTTIMO,7700,9900,"22,7",29,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Box,NORMALE,3100,4400,"10,5","15,5",1,2022
SAN LORENZO,Box,NORMALE,3100,4400,"10,5","15,5",1,2022
CENTRO STORICO -UNIVERSITA STATALE,Magazzini,NORMALE,1500,2200,9,13,1,2022
SAN LORENZO,Magazzini,NORMALE,1500,2200,9,13,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Negozi,NORMALE,3900,5500,"22,5",32,1,2022
SAN LORENZO,Negozi,NORMALE,3900,5500,"22,5",32,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Negozi,OTTIMO,5600,7300,"32,5",44,1,2022
SAN LORENZO,Negozi,OTTIMO,5600,7300,"32,5",44,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Uffici,OTTIMO,4200,6500,18,27,1,2022
SAN LORENZO,Uffici,OTTIMO,4200,6500,18,27,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Uffici strutturati,OTTIMO,4600,7000,20,30,1,2022
SAN LORENZO,Uffici strutturati,OTTIMO,4600,7000,20,30,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Laboratori,NORMALE,2100,2700,"11,7",15,1,2022
SAN LORENZO,Laboratori,NORMALE,2100,2700,"11,7",15,1,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,OTTIMO,7100,9000,"21,5",28,2,2022
SAN LORENZO,Abitazioni civili,OTTIMO,7100,9000,"21,5",28,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,NORMALE,5800,7000,"16,5",21,2,2022
SAN LORENZO,Abitazioni civili,NORMALE,5800,7000,"16,5",21,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,OTTIMO,5300,6700,"16,6","20,5",2,2022
SAN LORENZO,Abitazioni di tipo economico,OTTIMO,5300,6700,"16,6","20,5",2,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,NORMALE,4300,5200,13,"16,5",2,2022
SAN LORENZO,Abitazioni di tipo economico,NORMALE,4300,5200,13,"16,5",2,2022
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni signorili,OTTIMO,7500,9900,"22,7",29,2,2022
SAN LORENZO,Abitazioni signorili,OTTIMO,7500,9900,"22,7",29,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Box,NORMALE,3000,4400,"9,5","14,5",2,2022
SAN LORENZO,Box,NORMALE,3000,4400,"9,5","14,5",2,2022
CENTRO STORICO -UNIVERSITA STATALE,Magazzini,NORMALE,1500,2200,9,13,2,2022
SAN LORENZO,Magazzini,NORMALE,1500,2200,9,13,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Negozi,OTTIMO,5600,7200,"32,5",44,2,2022
SAN LORENZO,Negozi,OTTIMO,5600,7200,"32,5",44,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Negozi,NORMALE,3800,5500,"22,5",32,2,2022
SAN LORENZO,Negozi,NORMALE,3800,5500,"22,5",32,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Uffici,OTTIMO,4700,6900,"18,5",27,2,2022
SAN LORENZO,Uffici,OTTIMO,4700,6900,"18,5",27,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Uffici strutturati,OTTIMO,5000,7500,21,31,2,2022
SAN LORENZO,Uffici strutturati,OTTIMO,5000,7500,21,31,2,2022
CENTRO STORICO -UNIVERSITA STATALE,Laboratori,NORMALE,2100,2700,"11,7",15,2,2022
SAN LORENZO,Laboratori,NORMALE,2100,2700,"11,7",15,2,2022
CENTRO STORICO - BRERA,Abitazioni civili,OTTIMO,8800,12600,"23,1",34,1,2022
CENTRO STORICO - BRERA,Abitazioni civili,NORMALE,7500,8700,"18,5",23,1,2022
CENTRO STORICO - BRERA,Abitazioni di tipo economico,OTTIMO,7200,8500,"18,6",22,1,2022
CENTRO STORICO - BRERA,Abitazioni di tipo economico,NORMALE,6500,7100,16,"18,5",1,2022
CENTRO STORICO - BRERA,Abitazioni signorili,OTTIMO,12000,15200,29,38,1,2022
CENTRO STORICO - BRERA,Box,NORMALE,3800,5200,"11,8","17,3",1,2022
CENTRO STORICO - BRERA,Magazzini,NORMALE,1300,2000,"6,8","10,5",1,2022
CENTRO STORICO - BRERA,Negozi,OTTIMO,6900,12000,35,70,1,2022
CENTRO STORICO - BRERA,Negozi,NORMALE,4500,6800,21,34,1,2022
CENTRO STORICO - BRERA,Uffici,OTTIMO,4500,6600,"19,2","29,8",1,2022
CENTRO STORICO - BRERA,Uffici strutturati,OTTIMO,5000,7200,"22,5","33,5",1,2022
CENTRO STORICO - BRERA,Laboratori,NORMALE,2400,3000,12,"15,5",1,2022
CENTRO STORICO - BRERA,Abitazioni civili,OTTIMO,9000,13000,"24,1","35,5",2,2022
CENTRO STORICO - BRERA,Abitazioni civili,NORMALE,7500,8900,"19,5",24,2,2022
CENTRO STORICO - BRERA,Abitazioni di tipo economico,OTTIMO,7400,8500,"20,6",24,2,2022
CENTRO STORICO - BRERA,Abitazioni di tipo economico,NORMALE,6500,7300,16,"20,5",2,2022
CENTRO STORICO - BRERA,Abitazioni signorili,OTTIMO,11700,15500,"28,5",38,2,2022
CENTRO STORICO - BRERA,Box,NORMALE,3800,5200,12,18,2,2022
CENTRO STORICO - BRERA,Magazzini,NORMALE,1300,2000,7,11,2,2022
CENTRO STORICO - BRERA,Negozi,OTTIMO,7400,13000,44,77,2,2022
CENTRO STORICO - BRERA,Negozi,NORMALE,5000,7200,30,43,2,2022
CENTRO STORICO - BRERA,Uffici,OTTIMO,5000,7300,22,32,2,2022
CENTRO STORICO - BRERA,Uffici strutturati,OTTIMO,5500,8000,25,36,2,2022
CENTRO STORICO - BRERA,Laboratori,NORMALE,2400,3000,12,"15,5",2,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,OTTIMO,7900,9800,22,"28,3",1,2022
CADORNA,Abitazioni civili,OTTIMO,7900,9800,22,"28,3",1,2022
VIA DANTE,Abitazioni civili,OTTIMO,7900,9800,22,"28,3",1,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,NORMALE,6500,7800,"17,5","21,5",1,2022
CADORNA,Abitazioni civili,NORMALE,6500,7800,"17,5","21,5",1,2022
VIA DANTE,Abitazioni civili,NORMALE,6500,7800,"17,5","21,5",1,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,OTTIMO,6300,7700,18,22,1,2022
CADORNA,Abitazioni di tipo economico,OTTIMO,6300,7700,18,22,1,2022
VIA DANTE,Abitazioni di tipo economico,OTTIMO,6300,7700,18,22,1,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,NORMALE,5800,6200,15,18,1,2022
CADORNA,Abitazioni di tipo economico,NORMALE,5800,6200,15,18,1,2022
VIA DANTE,Abitazioni di tipo economico,NORMALE,5800,6200,15,18,1,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni signorili,OTTIMO,8600,11000,24,33,1,2022
CADORNA,Abitazioni signorili,OTTIMO,8600,11000,24,33,1,2022
VIA DANTE,Abitazioni signorili,OTTIMO,8600,11000,24,33,1,2022
CENTRO STORICO -SANT`AMBROGIO,Box,NORMALE,3700,5300,"12,3","17,5",1,2022
CADORNA,Box,NORMALE,3700,5300,"12,3","17,5",1,2022
VIA DANTE,Box,NORMALE,3700,5300,"12,3","17,5",1,2022
CENTRO STORICO -SANT`AMBROGIO,Magazzini,NORMALE,1300,1900,8,12,1,2022
CADORNA,Magazzini,NORMALE,1300,1900,8,12,1,2022
VIA DANTE,Magazzini,NORMALE,1300,1900,8,12,1,2022
CENTRO STORICO -SANT`AMBROGIO,Negozi,OTTIMO,5500,8000,"27,1","43,5",1,2022
CADORNA,Negozi,OTTIMO,5500,8000,"27,1","43,5",1,2022
VIA DANTE,Negozi,OTTIMO,5500,8000,"27,1","43,5",1,2022
CENTRO STORICO -SANT`AMBROGIO,Negozi,NORMALE,3900,5700,"19,5",27,1,2022
CADORNA,Negozi,NORMALE,3900,5700,"19,5",27,1,2022
VIA DANTE,Negozi,NORMALE,3900,5700,"19,5",27,1,2022
CENTRO STORICO -SANT`AMBROGIO,Uffici,OTTIMO,4200,6100,19,27,1,2022
CADORNA,Uffici,OTTIMO,4200,6100,19,27,1,2022
VIA DANTE,Uffici,OTTIMO,4200,6100,19,27,1,2022
CENTRO STORICO -SANT`AMBROGIO,Uffici strutturati,OTTIMO,4800,6600,"21,2",29,1,2022
CADORNA,Uffici strutturati,OTTIMO,4800,6600,"21,2",29,1,2022
VIA DANTE,Uffici strutturati,OTTIMO,4800,6600,"21,2",29,1,2022
CENTRO STORICO -SANT`AMBROGIO,Laboratori,NORMALE,2300,2900,12,15,1,2022
CADORNA,Laboratori,NORMALE,2300,2900,12,15,1,2022
VIA DANTE,Laboratori,NORMALE,2300,2900,12,15,1,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,OTTIMO,8600,10200,"22,6","29,3",2,2022
CADORNA,Abitazioni civili,OTTIMO,8600,10200,"22,6","29,3",2,2022
VIA DANTE,Abitazioni civili,OTTIMO,8600,10200,"22,6","29,3",2,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,NORMALE,6500,8500,"17,5","22,5",2,2022
CADORNA,Abitazioni civili,NORMALE,6500,8500,"17,5","22,5",2,2022
VIA DANTE,Abitazioni civili,NORMALE,6500,8500,"17,5","22,5",2,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,NORMALE,5500,6500,15,19,2,2022
CADORNA,Abitazioni di tipo economico,NORMALE,5500,6500,15,19,2,2022
VIA DANTE,Abitazioni di tipo economico,NORMALE,5500,6500,15,19,2,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,OTTIMO,6600,8000,"19,1",23,2,2022
CADORNA,Abitazioni di tipo economico,OTTIMO,6600,8000,"19,1",23,2,2022
VIA DANTE,Abitazioni di tipo economico,OTTIMO,6600,8000,"19,1",23,2,2022
CENTRO STORICO -SANT`AMBROGIO,Abitazioni signorili,OTTIMO,9000,12000,24,33,2,2022
CADORNA,Abitazioni signorili,OTTIMO,9000,12000,24,33,2,2022
VIA DANTE,Abitazioni signorili,OTTIMO,9000,12000,24,33,2,2022
CENTRO STORICO -SANT`AMBROGIO,Box,NORMALE,3600,5200,"12,3","18,4",2,2022
CADORNA,Box,NORMALE,3600,5200,"12,3","18,4",2,2022
VIA DANTE,Box,NORMALE,3600,5200,"12,3","18,4",2,2022
CENTRO STORICO -SANT`AMBROGIO,Magazzini,NORMALE,1300,1900,8,12,2,2022
CADORNA,Magazzini,NORMALE,1300,1900,8,12,2,2022
VIA DANTE,Magazzini,NORMALE,1300,1900,8,12,2,2022
CENTRO STORICO -SANT`AMBROGIO,Negozi,OTTIMO,5900,8000,"33,6",47,2,2022
CADORNA,Negozi,OTTIMO,5900,8000,"33,6",47,2,2022
VIA DANTE,Negozi,OTTIMO,5900,8000,"33,6",47,2,2022
CENTRO STORICO -SANT`AMBROGIO,Negozi,NORMALE,3700,5800,"20,5","33,5",2,2022
CADORNA,Negozi,NORMALE,3700,5800,"20,5","33,5",2,2022
VIA DANTE,Negozi,NORMALE,3700,5800,"20,5","33,5",2,2022
CENTRO STORICO -SANT`AMBROGIO,Uffici,OTTIMO,4100,6100,"18,2","28,5",2,2022
CADORNA,Uffici,OTTIMO,4100,6100,"18,2","28,5",2,2022
VIA DANTE,Uffici,OTTIMO,4100,6100,"18,2","28,5",2,2022
CENTRO STORICO -SANT`AMBROGIO,Uffici strutturati,OTTIMO,4800,6700,"21,5",30,2,2022
CADORNA,Uffici strutturati,OTTIMO,4800,6700,"21,5",30,2,2022
VIA DANTE,Uffici strutturati,OTTIMO,4800,6700,"21,5",30,2,2022
CENTRO STORICO -SANT`AMBROGIO,Laboratori,NORMALE,2300,2900,12,15,2,2022
CADORNA,Laboratori,NORMALE,2300,2900,12,15,2,2022
VIA DANTE,Laboratori,NORMALE,2300,2900,12,15,2,2022
PARCO SEMPIONE,Abitazioni civili,OTTIMO,6000,9100,19,26,1,2022
ARCO DELLA PACE,Abitazioni civili,OTTIMO,6000,9100,19,26,1,2022
CORSO MAGENTA,Abitazioni civili,OTTIMO,6000,9100,19,26,1,2022
PARCO SEMPIONE,Abitazioni civili,NORMALE,4200,5900,"13,5","18,9",1,2022
ARCO DELLA PACE,Abitazioni civili,NORMALE,4200,5900,"13,5","18,9",1,2022
CORSO MAGENTA,Abitazioni civili,NORMALE,4200,5900,"13,5","18,9",1,2022
PARCO SEMPIONE,Abitazioni di tipo economico,NORMALE,3700,4500,"9,5","12,5",1,2022
ARCO DELLA PACE,Abitazioni di tipo economico,NORMALE,3700,4500,"9,5","12,5",1,2022
CORSO MAGENTA,Abitazioni di tipo economico,NORMALE,3700,4500,"9,5","12,5",1,2022
PARCO SEMPIONE,Abitazioni di tipo economico,OTTIMO,4600,6100,"12,6","18,5",1,2022
ARCO DELLA PACE,Abitazioni di tipo economico,OTTIMO,4600,6100,"12,6","18,5",1,2022
CORSO MAGENTA,Abitazioni di tipo economico,OTTIMO,4600,6100,"12,6","18,5",1,2022
PARCO SEMPIONE,Abitazioni signorili,OTTIMO,7400,11100,19,27,1,2022
ARCO DELLA PACE,Abitazioni signorili,OTTIMO,7400,11100,19,27,1,2022
CORSO MAGENTA,Abitazioni signorili,OTTIMO,7400,11100,19,27,1,2022
PARCO SEMPIONE,Box,NORMALE,2400,3700,"9,9","15,5",1,2022
ARCO DELLA PACE,Box,NORMALE,2400,3700,"9,9","15,5",1,2022
CORSO MAGENTA,Box,NORMALE,2400,3700,"9,9","15,5",1,2022
PARCO SEMPIONE,Magazzini,NORMALE,1100,1400,"5,3",7,1,2022
ARCO DELLA PACE,Magazzini,NORMALE,1100,1400,"5,3",7,1,2022
CORSO MAGENTA,Magazzini,NORMALE,1100,1400,"5,3",7,1,2022
PARCO SEMPIONE,Negozi,OTTIMO,5400,7500,28,45,1,2022
ARCO DELLA PACE,Negozi,OTTIMO,5400,7500,28,45,1,2022
CORSO MAGENTA,Negozi,OTTIMO,5400,7500,28,45,1,2022
PARCO SEMPIONE,Negozi,NORMALE,3700,5300,19,27,1,2022
ARCO DELLA PACE,Negozi,NORMALE,3700,5300,19,27,1,2022
CORSO MAGENTA,Negozi,NORMALE,3700,5300,19,27,1,2022
PARCO SEMPIONE,Uffici,OTTIMO,3800,6000,16,25,1,2022
ARCO DELLA PACE,Uffici,OTTIMO,3800,6000,16,25,1,2022
CORSO MAGENTA,Uffici,OTTIMO,3800,6000,16,25,1,2022
PARCO SEMPIONE,Uffici strutturati,OTTIMO,4600,7000,21,32,1,2022
ARCO DELLA PACE,Uffici strutturati,OTTIMO,4600,7000,21,32,1,2022
CORSO MAGENTA,Uffici strutturati,OTTIMO,4600,7000,21,32,1,2022
PARCO SEMPIONE,Laboratori,NORMALE,1700,2200,"8,5",11,1,2022
ARCO DELLA PACE,Laboratori,NORMALE,1700,2200,"8,5",11,1,2022
CORSO MAGENTA,Laboratori,NORMALE,1700,2200,"8,5",11,1,2022
PARCO SEMPIONE,Abitazioni civili,OTTIMO,6200,9500,19,25,2,2022
ARCO DELLA PACE,Abitazioni civili,OTTIMO,6200,9500,19,25,2,2022
CORSO MAGENTA,Abitazioni civili,OTTIMO,6200,9500,19,25,2,2022
PARCO SEMPIONE,Abitazioni civili,NORMALE,4500,6100,"14,5",19,2,2022
ARCO DELLA PACE,Abitazioni civili,NORMALE,4500,6100,"14,5",19,2,2022
CORSO MAGENTA,Abitazioni civili,NORMALE,4500,6100,"14,5",19,2,2022
PARCO SEMPIONE,Abitazioni di tipo economico,OTTIMO,4600,6100,"13,6","19,5",2,2022
ARCO DELLA PACE,Abitazioni di tipo economico,OTTIMO,4600,6100,"13,6","19,5",2,2022
CORSO MAGENTA,Abitazioni di tipo economico,OTTIMO,4600,6100,"13,6","19,5",2,2022
PARCO SEMPIONE,Abitazioni di tipo economico,NORMALE,3700,4500,10,"13,5",2,2022
ARCO DELLA PACE,Abitazioni di tipo economico,NORMALE,3700,4500,10,"13,5",2,2022
CORSO MAGENTA,Abitazioni di tipo economico,NORMALE,3700,4500,10,"13,5",2,2022
PARCO SEMPIONE,Abitazioni signorili,OTTIMO,8000,11500,18,27,2,2022
ARCO DELLA PACE,Abitazioni signorili,OTTIMO,8000,11500,18,27,2,2022
CORSO MAGENTA,Abitazioni signorili,OTTIMO,8000,11500,18,27,2,2022
PARCO SEMPIONE,Box,NORMALE,2400,3700,"10,5",16,2,2022
ARCO DELLA PACE,Box,NORMALE,2400,3700,"10,5",16,2,2022
CORSO MAGENTA,Box,NORMALE,2400,3700,"10,5",16,2,2022
PARCO SEMPIONE,Magazzini,NORMALE,1100,1500,"5,8","7,7",2,2022
