Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
MONTI,Ville e Villini,NORMALE,4500,6000,"15,5","17,5",1,2012
BOCCACCIO ,Ville e Villini,NORMALE,4500,6000,"15,5","17,5",1,2012
CADORNA,Ville e Villini,SCADENTE,4000,5000,"12,5","15,5",1,2012
MONTI,Ville e Villini,SCADENTE,4000,5000,"12,5","15,5",1,2012
BOCCACCIO ,Ville e Villini,SCADENTE,4000,5000,"12,5","15,5",1,2012
CADORNA,Magazzini,NORMALE,1000,1200,"4,8","6,6",1,2012
MONTI,Magazzini,NORMALE,1000,1200,"4,8","6,6",1,2012
BOCCACCIO ,Magazzini,NORMALE,1000,1200,"4,8","6,6",1,2012
CADORNA,Negozi,NORMALE,3800,5300,"16,5","23,8",1,2012
MONTI,Negozi,NORMALE,3800,5300,"16,5","23,8",1,2012
BOCCACCIO ,Negozi,NORMALE,3800,5300,"16,5","23,8",1,2012
CADORNA,Uffici,OTTIMO,3500,4500,17,21,1,2012
MONTI,Uffici,OTTIMO,3500,4500,17,21,1,2012
BOCCACCIO ,Uffici,OTTIMO,3500,4500,17,21,1,2012
CADORNA,Uffici strutturati,OTTIMO,4000,5000,18,"23,8",1,2012
MONTI,Uffici strutturati,OTTIMO,4000,5000,18,"23,8",1,2012
BOCCACCIO ,Uffici strutturati,OTTIMO,4000,5000,18,"23,8",1,2012
CADORNA,Laboratori,NORMALE,1800,2200,"10,8","13,2",1,2012
MONTI,Laboratori,NORMALE,1800,2200,"10,8","13,2",1,2012
BOCCACCIO ,Laboratori,NORMALE,1800,2200,"10,8","13,2",1,2012
CADORNA,Abitazioni civili,SCADENTE,3700,4300,10,13,2,2012
MONTI,Abitazioni civili,SCADENTE,3700,4300,10,13,2,2012
BOCCACCIO ,Abitazioni civili,SCADENTE,3700,4300,10,13,2,2012
CADORNA,Abitazioni civili,OTTIMO,5800,7800,15,"20,8",2,2012
MONTI,Abitazioni civili,OTTIMO,5800,7800,15,"20,8",2,2012
BOCCACCIO ,Abitazioni civili,OTTIMO,5800,7800,15,"20,8",2,2012
CADORNA,Abitazioni civili,NORMALE,4200,6000,"13,5",15,2,2012
MONTI,Abitazioni civili,NORMALE,4200,6000,"13,5",15,2,2012
BOCCACCIO ,Abitazioni civili,NORMALE,4200,6000,"13,5",15,2,2012
CADORNA,Abitazioni di tipo economico,NORMALE,4000,5300,12,17,2,2012
MONTI,Abitazioni di tipo economico,NORMALE,4000,5300,12,17,2,2012
BOCCACCIO ,Abitazioni di tipo economico,NORMALE,4000,5300,12,17,2,2012
CADORNA,Abitazioni di tipo economico,OTTIMO,5300,6600,"15,5",21,2,2012
MONTI,Abitazioni di tipo economico,OTTIMO,5300,6600,"15,5",21,2,2012
BOCCACCIO ,Abitazioni di tipo economico,OTTIMO,5300,6600,"15,5",21,2,2012
CADORNA,Abitazioni di tipo economico,SCADENTE,3400,4000,11,"14,5",2,2012
MONTI,Abitazioni di tipo economico,SCADENTE,3400,4000,11,"14,5",2,2012
BOCCACCIO ,Abitazioni di tipo economico,SCADENTE,3400,4000,11,"14,5",2,2012
CADORNA,Box,NORMALE,3000,4000,14,18,2,2012
MONTI,Box,NORMALE,3000,4000,14,18,2,2012
BOCCACCIO ,Box,NORMALE,3000,4000,14,18,2,2012
CADORNA,Ville e Villini,OTTIMO,6000,8000,"16,5",24,2,2012
MONTI,Ville e Villini,OTTIMO,6000,8000,"16,5",24,2,2012
BOCCACCIO ,Ville e Villini,OTTIMO,6000,8000,"16,5",24,2,2012
CADORNA,Ville e Villini,NORMALE,4500,6000,"15,5","17,5",2,2012
MONTI,Ville e Villini,NORMALE,4500,6000,"15,5","17,5",2,2012
BOCCACCIO ,Ville e Villini,NORMALE,4500,6000,"15,5","17,5",2,2012
CADORNA,Ville e Villini,SCADENTE,4000,5000,"12,5","15,5",2,2012
MONTI,Ville e Villini,SCADENTE,4000,5000,"12,5","15,5",2,2012
BOCCACCIO ,Ville e Villini,SCADENTE,4000,5000,"12,5","15,5",2,2012
CADORNA,Magazzini,NORMALE,1000,1200,"4,8","6,6",2,2012
MONTI,Magazzini,NORMALE,1000,1200,"4,8","6,6",2,2012
BOCCACCIO ,Magazzini,NORMALE,1000,1200,"4,8","6,6",2,2012
CADORNA,Negozi,NORMALE,3900,5400,"16,5","23,8",2,2012
MONTI,Negozi,NORMALE,3900,5400,"16,5","23,8",2,2012
BOCCACCIO ,Negozi,NORMALE,3900,5400,"16,5","23,8",2,2012
CADORNA,Uffici,OTTIMO,3500,4500,17,21,2,2012
MONTI,Uffici,OTTIMO,3500,4500,17,21,2,2012
BOCCACCIO ,Uffici,OTTIMO,3500,4500,17,21,2,2012
CADORNA,Uffici strutturati,OTTIMO,4000,5000,18,"23,8",2,2012
MONTI,Uffici strutturati,OTTIMO,4000,5000,18,"23,8",2,2012
BOCCACCIO ,Uffici strutturati,OTTIMO,4000,5000,18,"23,8",2,2012
CADORNA,Laboratori,NORMALE,1800,2200,"10,8","13,2",2,2012
MONTI,Laboratori,NORMALE,1800,2200,"10,8","13,2",2,2012
BOCCACCIO ,Laboratori,NORMALE,1800,2200,"10,8","13,2",2,2012
CASTELLO,Abitazioni civili,SCADENTE,3300,4300,11,"14,5",1,2012
MELZI D`ERIL,Abitazioni civili,SCADENTE,3300,4300,11,"14,5",1,2012
SARPI ,Abitazioni civili,SCADENTE,3300,4300,11,"14,5",1,2012
CASTELLO,Abitazioni civili,OTTIMO,5600,7800,"18,5","25,5",1,2012
MELZI D`ERIL,Abitazioni civili,OTTIMO,5600,7800,"18,5","25,5",1,2012
SARPI ,Abitazioni civili,OTTIMO,5600,7800,"18,5","25,5",1,2012
CASTELLO,Abitazioni civili,NORMALE,4300,5600,14,"18,5",1,2012
MELZI D`ERIL,Abitazioni civili,NORMALE,4300,5600,14,"18,5",1,2012
SARPI ,Abitazioni civili,NORMALE,4300,5600,14,"18,5",1,2012
CASTELLO,Abitazioni di tipo economico,OTTIMO,4000,5100,"13,5",18,1,2012
MELZI D`ERIL,Abitazioni di tipo economico,OTTIMO,4000,5100,"13,5",18,1,2012
SARPI ,Abitazioni di tipo economico,OTTIMO,4000,5100,"13,5",18,1,2012
CASTELLO,Abitazioni di tipo economico,NORMALE,3100,4000,"11,5",14,1,2012
MELZI D`ERIL,Abitazioni di tipo economico,NORMALE,3100,4000,"11,5",14,1,2012
SARPI ,Abitazioni di tipo economico,NORMALE,3100,4000,"11,5",14,1,2012
CASTELLO,Abitazioni di tipo economico,SCADENTE,2400,3100,9,"11,5",1,2012
MELZI D`ERIL,Abitazioni di tipo economico,SCADENTE,2400,3100,9,"11,5",1,2012
SARPI ,Abitazioni di tipo economico,SCADENTE,2400,3100,9,"11,5",1,2012
CASTELLO,Box,NORMALE,2500,3600,9,13,1,2012
MELZI D`ERIL,Box,NORMALE,2500,3600,9,13,1,2012
SARPI ,Box,NORMALE,2500,3600,9,13,1,2012
CASTELLO,Magazzini,NORMALE,900,1100,"4,8","6,6",1,2012
MELZI D`ERIL,Magazzini,NORMALE,900,1100,"4,8","6,6",1,2012
SARPI ,Magazzini,NORMALE,900,1100,"4,8","6,6",1,2012
CASTELLO,Negozi,NORMALE,3300,4700,"14,2",21,1,2012
MELZI D`ERIL,Negozi,NORMALE,3300,4700,"14,2",21,1,2012
SARPI ,Negozi,NORMALE,3300,4700,"14,2",21,1,2012
CASTELLO,Uffici,OTTIMO,3500,4700,"14,5",18,1,2012
MELZI D`ERIL,Uffici,OTTIMO,3500,4700,"14,5",18,1,2012
SARPI ,Uffici,OTTIMO,3500,4700,"14,5",18,1,2012
CASTELLO,Uffici strutturati,OTTIMO,3800,5200,"18,7",26,1,2012
MELZI D`ERIL,Uffici strutturati,OTTIMO,3800,5200,"18,7",26,1,2012
SARPI ,Uffici strutturati,OTTIMO,3800,5200,"18,7",26,1,2012
CASTELLO,Laboratori,NORMALE,1500,1700,"8,2",10,1,2012
MELZI D`ERIL,Laboratori,NORMALE,1500,1700,"8,2",10,1,2012
SARPI ,Laboratori,NORMALE,1500,1700,"8,2",10,1,2012
CASTELLO,Abitazioni civili,SCADENTE,3200,4200,11,"14,5",2,2012
MELZI D`ERIL,Abitazioni civili,SCADENTE,3200,4200,11,"14,5",2,2012
SARPI ,Abitazioni civili,SCADENTE,3200,4200,11,"14,5",2,2012
CASTELLO,Abitazioni civili,OTTIMO,5500,7700,"18,5","25,5",2,2012
MELZI D`ERIL,Abitazioni civili,OTTIMO,5500,7700,"18,5","25,5",2,2012
SARPI ,Abitazioni civili,OTTIMO,5500,7700,"18,5","25,5",2,2012
CASTELLO,Abitazioni civili,NORMALE,4200,5500,14,"18,5",2,2012
MELZI D`ERIL,Abitazioni civili,NORMALE,4200,5500,14,"18,5",2,2012
SARPI ,Abitazioni civili,NORMALE,4200,5500,14,"18,5",2,2012
CASTELLO,Abitazioni di tipo economico,OTTIMO,4000,5100,"13,5",18,2,2012
MELZI D`ERIL,Abitazioni di tipo economico,OTTIMO,4000,5100,"13,5",18,2,2012
SARPI ,Abitazioni di tipo economico,OTTIMO,4000,5100,"13,5",18,2,2012
CASTELLO,Abitazioni di tipo economico,NORMALE,3100,4000,"11,5",14,2,2012
MELZI D`ERIL,Abitazioni di tipo economico,NORMALE,3100,4000,"11,5",14,2,2012
SARPI ,Abitazioni di tipo economico,NORMALE,3100,4000,"11,5",14,2,2012
CASTELLO,Abitazioni di tipo economico,SCADENTE,2400,3100,9,"11,5",2,2012
MELZI D`ERIL,Abitazioni di tipo economico,SCADENTE,2400,3100,9,"11,5",2,2012
SARPI ,Abitazioni di tipo economico,SCADENTE,2400,3100,9,"11,5",2,2012
CASTELLO,Box,NORMALE,2500,3600,9,13,2,2012
MELZI D`ERIL,Box,NORMALE,2500,3600,9,13,2,2012
SARPI ,Box,NORMALE,2500,3600,9,13,2,2012
CASTELLO,Magazzini,NORMALE,900,1100,"4,8","6,6",2,2012
MELZI D`ERIL,Magazzini,NORMALE,900,1100,"4,8","6,6",2,2012
SARPI ,Magazzini,NORMALE,900,1100,"4,8","6,6",2,2012
CASTELLO,Negozi,NORMALE,3400,4800,"14,2",21,2,2012
MELZI D`ERIL,Negozi,NORMALE,3400,4800,"14,2",21,2,2012
SARPI ,Negozi,NORMALE,3400,4800,"14,2",21,2,2012
CASTELLO,Uffici,OTTIMO,3400,4600,"14,5",18,2,2012
MELZI D`ERIL,Uffici,OTTIMO,3400,4600,"14,5",18,2,2012
SARPI ,Uffici,OTTIMO,3400,4600,"14,5",18,2,2012
CASTELLO,Uffici strutturati,OTTIMO,3800,5200,"18,7",26,2,2012
MELZI D`ERIL,Uffici strutturati,OTTIMO,3800,5200,"18,7",26,2,2012
SARPI ,Uffici strutturati,OTTIMO,3800,5200,"18,7",26,2,2012
CASTELLO,Laboratori,NORMALE,1500,1700,"8,2",10,2,2012
MELZI D`ERIL,Laboratori,NORMALE,1500,1700,"8,2",10,2,2012
SARPI ,Laboratori,NORMALE,1500,1700,"8,2",10,2,2012
TURATI,Abitazioni civili,SCADENTE,3500,4500,13,16,1,2012
MOSCOVA,Abitazioni civili,SCADENTE,3500,4500,13,16,1,2012
REPUBBLICA ,Abitazioni civili,SCADENTE,3500,4500,13,16,1,2012
TURATI,Abitazioni civili,OTTIMO,6100,8500,20,"27,8",1,2012
MOSCOVA,Abitazioni civili,OTTIMO,6100,8500,20,"27,8",1,2012
REPUBBLICA ,Abitazioni civili,OTTIMO,6100,8500,20,"27,8",1,2012
TURATI,Abitazioni civili,NORMALE,4400,6100,16,20,1,2012
MOSCOVA,Abitazioni civili,NORMALE,4400,6100,16,20,1,2012
REPUBBLICA ,Abitazioni civili,NORMALE,4400,6100,16,20,1,2012
TURATI,Abitazioni di tipo economico,OTTIMO,4300,5500,"16,5",21,1,2012
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4300,5500,"16,5",21,1,2012
REPUBBLICA ,Abitazioni di tipo economico,OTTIMO,4300,5500,"16,5",21,1,2012
TURATI,Abitazioni di tipo economico,NORMALE,3500,4300,"12,5","16,5",1,2012
MOSCOVA,Abitazioni di tipo economico,NORMALE,3500,4300,"12,5","16,5",1,2012
REPUBBLICA ,Abitazioni di tipo economico,NORMALE,3500,4300,"12,5","16,5",1,2012
TURATI,Abitazioni di tipo economico,SCADENTE,2800,3700,"10,5","13,5",1,2012
MOSCOVA,Abitazioni di tipo economico,SCADENTE,2800,3700,"10,5","13,5",1,2012
REPUBBLICA ,Abitazioni di tipo economico,SCADENTE,2800,3700,"10,5","13,5",1,2012
TURATI,Box,NORMALE,2500,3600,"8,5","12,5",1,2012
MOSCOVA,Box,NORMALE,2500,3600,"8,5","12,5",1,2012
REPUBBLICA ,Box,NORMALE,2500,3600,"8,5","12,5",1,2012
TURATI,Magazzini,NORMALE,1200,1450,"7,2","8,6",1,2012
MOSCOVA,Magazzini,NORMALE,1200,1450,"7,2","8,6",1,2012
REPUBBLICA ,Magazzini,NORMALE,1200,1450,"7,2","8,6",1,2012
TURATI,Negozi,NORMALE,3600,5300,16,23,1,2012
MOSCOVA,Negozi,NORMALE,3600,5300,16,23,1,2012
REPUBBLICA ,Negozi,NORMALE,3600,5300,16,23,1,2012
TURATI,Uffici,OTTIMO,4000,5500,17,23,1,2012
MOSCOVA,Uffici,OTTIMO,4000,5500,17,23,1,2012
REPUBBLICA ,Uffici,OTTIMO,4000,5500,17,23,1,2012
TURATI,Uffici strutturati,OTTIMO,4000,5800,20,30,1,2012
MOSCOVA,Uffici strutturati,OTTIMO,4000,5800,20,30,1,2012
REPUBBLICA ,Uffici strutturati,OTTIMO,4000,5800,20,30,1,2012
TURATI,Laboratori,NORMALE,1700,2000,"10,2",12,1,2012
MOSCOVA,Laboratori,NORMALE,1700,2000,"10,2",12,1,2012
REPUBBLICA ,Laboratori,NORMALE,1700,2000,"10,2",12,1,2012
TURATI,Abitazioni civili,SCADENTE,3500,4500,13,16,2,2012
MOSCOVA,Abitazioni civili,SCADENTE,3500,4500,13,16,2,2012
REPUBBLICA ,Abitazioni civili,SCADENTE,3500,4500,13,16,2,2012
TURATI,Abitazioni civili,OTTIMO,6000,8400,20,"27,8",2,2012
MOSCOVA,Abitazioni civili,OTTIMO,6000,8400,20,"27,8",2,2012
REPUBBLICA ,Abitazioni civili,OTTIMO,6000,8400,20,"27,8",2,2012
TURATI,Abitazioni civili,NORMALE,4400,6000,16,20,2,2012
MOSCOVA,Abitazioni civili,NORMALE,4400,6000,16,20,2,2012
REPUBBLICA ,Abitazioni civili,NORMALE,4400,6000,16,20,2,2012
TURATI,Abitazioni di tipo economico,OTTIMO,4300,5500,"16,5",21,2,2012
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4300,5500,"16,5",21,2,2012
REPUBBLICA ,Abitazioni di tipo economico,OTTIMO,4300,5500,"16,5",21,2,2012
TURATI,Abitazioni di tipo economico,NORMALE,3500,4300,"12,5","16,5",2,2012
MOSCOVA,Abitazioni di tipo economico,NORMALE,3500,4300,"12,5","16,5",2,2012
REPUBBLICA ,Abitazioni di tipo economico,NORMALE,3500,4300,"12,5","16,5",2,2012
TURATI,Abitazioni di tipo economico,SCADENTE,2800,3700,"10,5","13,5",2,2012
MOSCOVA,Abitazioni di tipo economico,SCADENTE,2800,3700,"10,5","13,5",2,2012
REPUBBLICA ,Abitazioni di tipo economico,SCADENTE,2800,3700,"10,5","13,5",2,2012
TURATI,Box,NORMALE,2500,3600,"8,5","12,5",2,2012
MOSCOVA,Box,NORMALE,2500,3600,"8,5","12,5",2,2012
REPUBBLICA ,Box,NORMALE,2500,3600,"8,5","12,5",2,2012
TURATI,Magazzini,NORMALE,1200,1450,"7,2","8,6",2,2012
MOSCOVA,Magazzini,NORMALE,1200,1450,"7,2","8,6",2,2012
REPUBBLICA ,Magazzini,NORMALE,1200,1450,"7,2","8,6",2,2012
TURATI,Negozi,NORMALE,3600,5300,16,23,2,2012
MOSCOVA,Negozi,NORMALE,3600,5300,16,23,2,2012
REPUBBLICA ,Negozi,NORMALE,3600,5300,16,23,2,2012
TURATI,Uffici,OTTIMO,4000,5500,17,23,2,2012
MOSCOVA,Uffici,OTTIMO,4000,5500,17,23,2,2012
REPUBBLICA ,Uffici,OTTIMO,4000,5500,17,23,2,2012
TURATI,Uffici strutturati,OTTIMO,4000,5800,20,30,2,2012
MOSCOVA,Uffici strutturati,OTTIMO,4000,5800,20,30,2,2012
REPUBBLICA ,Uffici strutturati,OTTIMO,4000,5800,20,30,2,2012
TURATI,Laboratori,NORMALE,1800,2200,"10,2",12,2,2012
MOSCOVA,Laboratori,NORMALE,1800,2200,"10,2",12,2,2012
REPUBBLICA ,Laboratori,NORMALE,1800,2200,"10,2",12,2,2012
VENEZIA,Abitazioni civili,SCADENTE,5000,5900,13,16,1,2012
MAJNO,Abitazioni civili,SCADENTE,5000,5900,13,16,1,2012
MONFORTE ,Abitazioni civili,SCADENTE,5000,5900,13,16,1,2012
VENEZIA,Abitazioni civili,OTTIMO,7500,10000,20,29,1,2012
MAJNO,Abitazioni civili,OTTIMO,7500,10000,20,29,1,2012
MONFORTE ,Abitazioni civili,OTTIMO,7500,10000,20,29,1,2012
VENEZIA,Abitazioni civili,NORMALE,5900,7500,17,19,1,2012
MAJNO,Abitazioni civili,NORMALE,5900,7500,17,19,1,2012
MONFORTE ,Abitazioni civili,NORMALE,5900,7500,17,19,1,2012
VENEZIA,Abitazioni di tipo economico,SCADENTE,4000,4400,12,16,1,2012
MAJNO,Abitazioni di tipo economico,SCADENTE,4000,4400,12,16,1,2012
MONFORTE ,Abitazioni di tipo economico,SCADENTE,4000,4400,12,16,1,2012
VENEZIA,Abitazioni di tipo economico,OTTIMO,5500,7500,20,22,1,2012
MAJNO,Abitazioni di tipo economico,OTTIMO,5500,7500,20,22,1,2012
MONFORTE ,Abitazioni di tipo economico,OTTIMO,5500,7500,20,22,1,2012
VENEZIA,Abitazioni di tipo economico,NORMALE,4400,5500,16,18,1,2012
MAJNO,Abitazioni di tipo economico,NORMALE,4400,5500,16,18,1,2012
MONFORTE ,Abitazioni di tipo economico,NORMALE,4400,5500,16,18,1,2012
VENEZIA,Box,NORMALE,3500,5100,12,18,1,2012
MAJNO,Box,NORMALE,3500,5100,12,18,1,2012
MONFORTE ,Box,NORMALE,3500,5100,12,18,1,2012
VENEZIA,Magazzini,NORMALE,900,1300,"5,4","7,8",1,2012
MAJNO,Magazzini,NORMALE,900,1300,"5,4","7,8",1,2012
MONFORTE ,Magazzini,NORMALE,900,1300,"5,4","7,8",1,2012
VENEZIA,Negozi,OTTIMO,6000,8600,28,40,1,2012
MAJNO,Negozi,OTTIMO,6000,8600,28,40,1,2012
MONFORTE ,Negozi,OTTIMO,6000,8600,28,40,1,2012
VENEZIA,Negozi,NORMALE,3500,4500,16,21,1,2012
MAJNO,Negozi,NORMALE,3500,4500,16,21,1,2012
MONFORTE ,Negozi,NORMALE,3500,4500,16,21,1,2012
VENEZIA,Uffici,OTTIMO,4300,6200,"17,5",25,1,2012
MAJNO,Uffici,OTTIMO,4300,6200,"17,5",25,1,2012
MONFORTE ,Uffici,OTTIMO,4300,6200,"17,5",25,1,2012
VENEZIA,Uffici strutturati,OTTIMO,5200,6700,"24,5",31,1,2012
MAJNO,Uffici strutturati,OTTIMO,5200,6700,"24,5",31,1,2012
MONFORTE ,Uffici strutturati,OTTIMO,5200,6700,"24,5",31,1,2012
VENEZIA,Laboratori,NORMALE,1700,2100,"10,3","12,5",1,2012
MAJNO,Laboratori,NORMALE,1700,2100,"10,3","12,5",1,2012
MONFORTE ,Laboratori,NORMALE,1700,2100,"10,3","12,5",1,2012
VENEZIA,Abitazioni civili,SCADENTE,4800,5800,13,16,2,2012
MAJNO,Abitazioni civili,SCADENTE,4800,5800,13,16,2,2012
MONFORTE ,Abitazioni civili,SCADENTE,4800,5800,13,16,2,2012
VENEZIA,Abitazioni civili,OTTIMO,7400,10000,20,29,2,2012
MAJNO,Abitazioni civili,OTTIMO,7400,10000,20,29,2,2012
MONFORTE ,Abitazioni civili,OTTIMO,7400,10000,20,29,2,2012
VENEZIA,Abitazioni civili,NORMALE,5800,7400,17,19,2,2012
MAJNO,Abitazioni civili,NORMALE,5800,7400,17,19,2,2012
MONFORTE ,Abitazioni civili,NORMALE,5800,7400,17,19,2,2012
VENEZIA,Abitazioni di tipo economico,SCADENTE,4000,4300,12,16,2,2012
MAJNO,Abitazioni di tipo economico,SCADENTE,4000,4300,12,16,2,2012
MONFORTE ,Abitazioni di tipo economico,SCADENTE,4000,4300,12,16,2,2012
VENEZIA,Abitazioni di tipo economico,OTTIMO,5400,7400,20,22,2,2012
MAJNO,Abitazioni di tipo economico,OTTIMO,5400,7400,20,22,2,2012
MONFORTE ,Abitazioni di tipo economico,OTTIMO,5400,7400,20,22,2,2012
VENEZIA,Abitazioni di tipo economico,NORMALE,4300,5400,16,18,2,2012
MAJNO,Abitazioni di tipo economico,NORMALE,4300,5400,16,18,2,2012
MONFORTE ,Abitazioni di tipo economico,NORMALE,4300,5400,16,18,2,2012
VENEZIA,Box,NORMALE,3500,5100,12,18,2,2012
MAJNO,Box,NORMALE,3500,5100,12,18,2,2012
MONFORTE ,Box,NORMALE,3500,5100,12,18,2,2012
VENEZIA,Magazzini,NORMALE,900,1300,"5,4","7,8",2,2012
MAJNO,Magazzini,NORMALE,900,1300,"5,4","7,8",2,2012
MONFORTE ,Magazzini,NORMALE,900,1300,"5,4","7,8",2,2012
VENEZIA,Negozi,OTTIMO,5800,8400,28,40,2,2012
MAJNO,Negozi,OTTIMO,5800,8400,28,40,2,2012
MONFORTE ,Negozi,OTTIMO,5800,8400,28,40,2,2012
VENEZIA,Negozi,NORMALE,3400,4400,16,21,2,2012
MAJNO,Negozi,NORMALE,3400,4400,16,21,2,2012
MONFORTE ,Negozi,NORMALE,3400,4400,16,21,2,2012
VENEZIA,Uffici,OTTIMO,4200,6200,"17,5",25,2,2012
MAJNO,Uffici,OTTIMO,4200,6200,"17,5",25,2,2012
MONFORTE ,Uffici,OTTIMO,4200,6200,"17,5",25,2,2012
VENEZIA,Uffici strutturati,OTTIMO,5200,6600,"24,5",31,2,2012
MAJNO,Uffici strutturati,OTTIMO,5200,6600,"24,5",31,2,2012
MONFORTE ,Uffici strutturati,OTTIMO,5200,6600,"24,5",31,2,2012
VENEZIA,Laboratori,NORMALE,1700,2100,"10,3","12,5",2,2012
MAJNO,Laboratori,NORMALE,1700,2100,"10,3","12,5",2,2012
MONFORTE ,Laboratori,NORMALE,1700,2100,"10,3","12,5",2,2012
MASCAGNI,Abitazioni civili,SCADENTE,3500,4300,12,15,1,2012
PORTA VITTORIA,Abitazioni civili,SCADENTE,3500,4300,12,15,1,2012
PORTA ROMANA ,Abitazioni civili,SCADENTE,3500,4300,12,15,1,2012
MASCAGNI,Abitazioni civili,OTTIMO,5500,7000,18,24,1,2012
PORTA VITTORIA,Abitazioni civili,OTTIMO,5500,7000,18,24,1,2012
PORTA ROMANA ,Abitazioni civili,OTTIMO,5500,7000,18,24,1,2012
MASCAGNI,Abitazioni civili,NORMALE,4300,5100,15,18,1,2012
PORTA VITTORIA,Abitazioni civili,NORMALE,4300,5100,15,18,1,2012
PORTA ROMANA ,Abitazioni civili,NORMALE,4300,5100,15,18,1,2012
MASCAGNI,Abitazioni di tipo economico,OTTIMO,4500,5500,14,20,1,2012
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4500,5500,14,20,1,2012
PORTA ROMANA ,Abitazioni di tipo economico,OTTIMO,4500,5500,14,20,1,2012
MASCAGNI,Abitazioni di tipo economico,NORMALE,3500,4500,12,16,1,2012
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,3500,4500,12,16,1,2012
PORTA ROMANA ,Abitazioni di tipo economico,NORMALE,3500,4500,12,16,1,2012
MASCAGNI,Abitazioni di tipo economico,SCADENTE,3000,3500,11,15,1,2012
PORTA VITTORIA,Abitazioni di tipo economico,SCADENTE,3000,3500,11,15,1,2012
PORTA ROMANA ,Abitazioni di tipo economico,SCADENTE,3000,3500,11,15,1,2012
MASCAGNI,Box,NORMALE,3000,4000,13,18,1,2012
PORTA VITTORIA,Box,NORMALE,3000,4000,13,18,1,2012
PORTA ROMANA ,Box,NORMALE,3000,4000,13,18,1,2012
MASCAGNI,Magazzini,NORMALE,1000,1200,6,7,1,2012
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,6,7,1,2012
PORTA ROMANA ,Magazzini,NORMALE,1000,1200,6,7,1,2012
MASCAGNI,Negozi,NORMALE,2900,5200,17,24,1,2012
PORTA VITTORIA,Negozi,NORMALE,2900,5200,17,24,1,2012
PORTA ROMANA ,Negozi,NORMALE,2900,5200,17,24,1,2012
MASCAGNI,Uffici,OTTIMO,3700,5200,16,"21,5",1,2012
PORTA VITTORIA,Uffici,OTTIMO,3700,5200,16,"21,5",1,2012
PORTA ROMANA ,Uffici,OTTIMO,3700,5200,16,"21,5",1,2012
MASCAGNI,Uffici strutturati,OTTIMO,4100,5800,"21,5",28,1,2012
PORTA VITTORIA,Uffici strutturati,OTTIMO,4100,5800,"21,5",28,1,2012
PORTA ROMANA ,Uffici strutturati,OTTIMO,4100,5800,"21,5",28,1,2012
MASCAGNI,Laboratori,NORMALE,1400,1750,"8,6","10,8",1,2012
PORTA VITTORIA,Laboratori,NORMALE,1400,1750,"8,6","10,8",1,2012
PORTA ROMANA ,Laboratori,NORMALE,1400,1750,"8,6","10,8",1,2012
MASCAGNI,Abitazioni civili,SCADENTE,3500,4300,12,15,2,2012
PORTA VITTORIA,Abitazioni civili,SCADENTE,3500,4300,12,15,2,2012
