Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
PARCO SEMPIONE,Uffici,OTTIMO,3600,4600,"15,2",18,2,2015
ARCO DELLA PACE,Uffici,OTTIMO,3600,4600,"15,2",18,2,2015
CORSO MAGENTA,Uffici,OTTIMO,3600,4600,"15,2",18,2,2015
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5000,"18,5","25,5",2,2015
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5000,"18,5","25,5",2,2015
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5000,"18,5","25,5",2,2015
PARCO SEMPIONE,Laboratori,NORMALE,1500,1800,8,"9,8",2,2015
ARCO DELLA PACE,Laboratori,NORMALE,1500,1800,8,"9,8",2,2015
CORSO MAGENTA,Laboratori,NORMALE,1500,1800,8,"9,8",2,2015
TURATI,Abitazioni civili,OTTIMO,6000,8400,21,25,1,2015
MOSCOVA,Abitazioni civili,OTTIMO,6000,8400,21,25,1,2015
CORSO VENEZIA,Abitazioni civili,OTTIMO,6000,8400,21,25,1,2015
TURATI,Abitazioni civili,NORMALE,4400,6000,15,21,1,2015
MOSCOVA,Abitazioni civili,NORMALE,4400,6000,15,21,1,2015
CORSO VENEZIA,Abitazioni civili,NORMALE,4400,6000,15,21,1,2015
TURATI,Abitazioni di tipo economico,NORMALE,3500,4200,12,15,1,2015
MOSCOVA,Abitazioni di tipo economico,NORMALE,3500,4200,12,15,1,2015
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3500,4200,12,15,1,2015
TURATI,Abitazioni di tipo economico,OTTIMO,4200,5400,15,19,1,2015
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4200,5400,15,19,1,2015
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4200,5400,15,19,1,2015
TURATI,Box,NORMALE,2700,3700,"8,5","12,5",1,2015
MOSCOVA,Box,NORMALE,2700,3700,"8,5","12,5",1,2015
CORSO VENEZIA,Box,NORMALE,2700,3700,"8,5","12,5",1,2015
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",1,2015
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2015
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2015
TURATI,Negozi,NORMALE,3800,5100,17,"23,5",1,2015
MOSCOVA,Negozi,NORMALE,3800,5100,17,"23,5",1,2015
CORSO VENEZIA,Negozi,NORMALE,3800,5100,17,"23,5",1,2015
TURATI,Uffici,OTTIMO,4100,5400,18,23,1,2015
MOSCOVA,Uffici,OTTIMO,4100,5400,18,23,1,2015
CORSO VENEZIA,Uffici,OTTIMO,4100,5400,18,23,1,2015
TURATI,Uffici strutturati,OTTIMO,4100,5600,20,28,1,2015
MOSCOVA,Uffici strutturati,OTTIMO,4100,5600,20,28,1,2015
CORSO VENEZIA,Uffici strutturati,OTTIMO,4100,5600,20,28,1,2015
TURATI,Laboratori,NORMALE,1900,2300,10,12,1,2015
MOSCOVA,Laboratori,NORMALE,1900,2300,10,12,1,2015
CORSO VENEZIA,Laboratori,NORMALE,1900,2300,10,12,1,2015
TURATI,Abitazioni civili,OTTIMO,6000,8400,"21,5",25,2,2015
MOSCOVA,Abitazioni civili,OTTIMO,6000,8400,"21,5",25,2,2015
CORSO VENEZIA,Abitazioni civili,OTTIMO,6000,8400,"21,5",25,2,2015
TURATI,Abitazioni civili,NORMALE,4500,6000,"15,5",21,2,2015
MOSCOVA,Abitazioni civili,NORMALE,4500,6000,"15,5",21,2,2015
CORSO VENEZIA,Abitazioni civili,NORMALE,4500,6000,"15,5",21,2,2015
TURATI,Abitazioni di tipo economico,NORMALE,3600,4300,13,15,2,2015
MOSCOVA,Abitazioni di tipo economico,NORMALE,3600,4300,13,15,2,2015
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3600,4300,13,15,2,2015
TURATI,Abitazioni di tipo economico,OTTIMO,4300,5500,15,"19,5",2,2015
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4300,5500,15,"19,5",2,2015
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4300,5500,15,"19,5",2,2015
TURATI,Box,NORMALE,2650,3700,8,12,2,2015
MOSCOVA,Box,NORMALE,2650,3700,8,12,2,2015
CORSO VENEZIA,Box,NORMALE,2650,3700,8,12,2,2015
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",2,2015
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2015
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2015
TURATI,Negozi,NORMALE,3900,5200,"17,5",24,2,2015
MOSCOVA,Negozi,NORMALE,3900,5200,"17,5",24,2,2015
CORSO VENEZIA,Negozi,NORMALE,3900,5200,"17,5",24,2,2015
TURATI,Uffici,OTTIMO,4200,5300,"18,5",23,2,2015
MOSCOVA,Uffici,OTTIMO,4200,5300,"18,5",23,2,2015
CORSO VENEZIA,Uffici,OTTIMO,4200,5300,"18,5",23,2,2015
TURATI,Uffici strutturati,OTTIMO,4200,5700,"20,5",28,2,2015
MOSCOVA,Uffici strutturati,OTTIMO,4200,5700,"20,5",28,2,2015
CORSO VENEZIA,Uffici strutturati,OTTIMO,4200,5700,"20,5",28,2,2015
TURATI,Laboratori,NORMALE,1950,2350,10,12,2,2015
MOSCOVA,Laboratori,NORMALE,1950,2350,10,12,2,2015
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10,12,2,2015
VENEZIA,Abitazioni civili,OTTIMO,6400,7800,20,24,1,2015
PORTA VITTORIA,Abitazioni civili,OTTIMO,6400,7800,20,24,1,2015
PORTA ROMANA,Abitazioni civili,OTTIMO,6400,7800,20,24,1,2015
VENEZIA,Abitazioni civili,NORMALE,4900,6400,15,19,1,2015
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6400,15,19,1,2015
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6400,15,19,1,2015
VENEZIA,Abitazioni di tipo economico,NORMALE,4600,5000,"14,3","15,5",1,2015
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4600,5000,"14,3","15,5",1,2015
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4600,5000,"14,3","15,5",1,2015
VENEZIA,Abitazioni di tipo economico,OTTIMO,5000,6000,16,19,1,2015
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5000,6000,16,19,1,2015
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5000,6000,16,19,1,2015
VENEZIA,Abitazioni signorili,OTTIMO,7600,9900,24,29,1,2015
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,9900,24,29,1,2015
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,9900,24,29,1,2015
VENEZIA,Box,NORMALE,3600,5100,12,18,1,2015
PORTA VITTORIA,Box,NORMALE,3600,5100,12,18,1,2015
PORTA ROMANA,Box,NORMALE,3600,5100,12,18,1,2015
VENEZIA,Magazzini,NORMALE,1000,1400,5,7,1,2015
PORTA VITTORIA,Magazzini,NORMALE,1000,1400,5,7,1,2015
PORTA ROMANA,Magazzini,NORMALE,1000,1400,5,7,1,2015
VENEZIA,Negozi,OTTIMO,5000,7300,25,41,1,2015
PORTA VITTORIA,Negozi,OTTIMO,5000,7300,25,41,1,2015
PORTA ROMANA,Negozi,OTTIMO,5000,7300,25,41,1,2015
VENEZIA,Negozi,NORMALE,3500,5000,16,22,1,2015
PORTA VITTORIA,Negozi,NORMALE,3500,5000,16,22,1,2015
PORTA ROMANA,Negozi,NORMALE,3500,5000,16,22,1,2015
VENEZIA,Uffici,OTTIMO,4500,5800,19,25,1,2015
PORTA VITTORIA,Uffici,OTTIMO,4500,5800,19,25,1,2015
PORTA ROMANA,Uffici,OTTIMO,4500,5800,19,25,1,2015
VENEZIA,Uffici strutturati,OTTIMO,5200,6100,"24,2","30,8",1,2015
PORTA VITTORIA,Uffici strutturati,OTTIMO,5200,6100,"24,2","30,8",1,2015
PORTA ROMANA,Uffici strutturati,OTTIMO,5200,6100,"24,2","30,8",1,2015
VENEZIA,Laboratori,NORMALE,1700,2100,"10,3","12,5",1,2015
PORTA VITTORIA,Laboratori,NORMALE,1700,2100,"10,3","12,5",1,2015
PORTA ROMANA,Laboratori,NORMALE,1700,2100,"10,3","12,5",1,2015
VENEZIA,Abitazioni civili,OTTIMO,6400,7700,"19,5","23,5",2,2015
PORTA VITTORIA,Abitazioni civili,OTTIMO,6400,7700,"19,5","23,5",2,2015
PORTA ROMANA,Abitazioni civili,OTTIMO,6400,7700,"19,5","23,5",2,2015
VENEZIA,Abitazioni civili,NORMALE,4900,6300,"14,7","18,5",2,2015
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6300,"14,7","18,5",2,2015
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6300,"14,7","18,5",2,2015
VENEZIA,Abitazioni di tipo economico,NORMALE,4600,5000,14,"15,5",2,2015
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4600,5000,14,"15,5",2,2015
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4600,5000,14,"15,5",2,2015
VENEZIA,Abitazioni di tipo economico,OTTIMO,5000,5900,"15,5","18,5",2,2015
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5000,5900,"15,5","18,5",2,2015
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5000,5900,"15,5","18,5",2,2015
VENEZIA,Abitazioni signorili,OTTIMO,7600,9800,24,"28,5",2,2015
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,9800,24,"28,5",2,2015
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,9800,24,"28,5",2,2015
VENEZIA,Box,NORMALE,3600,5100,12,"17,5",2,2015
PORTA VITTORIA,Box,NORMALE,3600,5100,12,"17,5",2,2015
PORTA ROMANA,Box,NORMALE,3600,5100,12,"17,5",2,2015
VENEZIA,Magazzini,NORMALE,1000,1400,5,7,2,2015
PORTA VITTORIA,Magazzini,NORMALE,1000,1400,5,7,2,2015
PORTA ROMANA,Magazzini,NORMALE,1000,1400,5,7,2,2015
VENEZIA,Negozi,OTTIMO,5100,7300,"24,7","40,8",2,2015
PORTA VITTORIA,Negozi,OTTIMO,5100,7300,"24,7","40,8",2,2015
PORTA ROMANA,Negozi,OTTIMO,5100,7300,"24,7","40,8",2,2015
VENEZIA,Negozi,NORMALE,3600,5000,16,"21,8",2,2015
PORTA VITTORIA,Negozi,NORMALE,3600,5000,16,"21,8",2,2015
PORTA ROMANA,Negozi,NORMALE,3600,5000,16,"21,8",2,2015
VENEZIA,Uffici,OTTIMO,4600,5800,"19,5","25,5",2,2015
PORTA VITTORIA,Uffici,OTTIMO,4600,5800,"19,5","25,5",2,2015
PORTA ROMANA,Uffici,OTTIMO,4600,5800,"19,5","25,5",2,2015
VENEZIA,Uffici strutturati,OTTIMO,5300,6100,"24,5",31,2,2015
PORTA VITTORIA,Uffici strutturati,OTTIMO,5300,6100,"24,5",31,2,2015
PORTA ROMANA,Uffici strutturati,OTTIMO,5300,6100,"24,5",31,2,2015
VENEZIA,Laboratori,NORMALE,1700,2100,"10,3","12,5",2,2015
PORTA VITTORIA,Laboratori,NORMALE,1700,2100,"10,3","12,5",2,2015
PORTA ROMANA,Laboratori,NORMALE,1700,2100,"10,3","12,5",2,2015
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5100,7000,19,"24,5",1,2015
PORTA ROMANA,Abitazioni civili,OTTIMO,5100,7000,19,"24,5",1,2015
PORTA VIGENTINA,Abitazioni civili,NORMALE,4300,5100,"15,5","18,9",1,2015
PORTA ROMANA,Abitazioni civili,NORMALE,4300,5100,"15,5","18,9",1,2015
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3400,4200,12,"13,5",1,2015
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3400,4200,12,"13,5",1,2015
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4100,5100,"13,5","18,5",1,2015
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4100,5100,"13,5","18,5",1,2015
PORTA VIGENTINA,Box,NORMALE,3000,3800,13,17,1,2015
PORTA ROMANA,Box,NORMALE,3000,3800,13,17,1,2015
PORTA VIGENTINA,Magazzini,NORMALE,750,1000,4,5,1,2015
PORTA ROMANA,Magazzini,NORMALE,750,1000,4,5,1,2015
PORTA VIGENTINA,Negozi,NORMALE,2900,3600,"13,5",17,1,2015
PORTA ROMANA,Negozi,NORMALE,2900,3600,"13,5",17,1,2015
PORTA VIGENTINA,Uffici,OTTIMO,2600,3500,12,15,1,2015
PORTA ROMANA,Uffici,OTTIMO,2600,3500,12,15,1,2015
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2800,3600,14,18,1,2015
PORTA ROMANA,Uffici strutturati,OTTIMO,2800,3600,14,18,1,2015
PORTA VIGENTINA,Laboratori,NORMALE,1200,1800,6,9,1,2015
PORTA ROMANA,Laboratori,NORMALE,1200,1800,6,9,1,2015
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5200,6700,"18,7","23,5",2,2015
PORTA ROMANA,Abitazioni civili,OTTIMO,5200,6700,"18,7","23,5",2,2015
PORTA VIGENTINA,Abitazioni civili,NORMALE,4400,5200,15,"18,5",2,2015
PORTA ROMANA,Abitazioni civili,NORMALE,4400,5200,15,"18,5",2,2015
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3400,4100,12,13,2,2015
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3400,4100,12,13,2,2015
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4000,5000,13,18,2,2015
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4000,5000,13,18,2,2015
PORTA VIGENTINA,Box,NORMALE,2950,3900,13,17,2,2015
PORTA ROMANA,Box,NORMALE,2950,3900,13,17,2,2015
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,2,2015
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,2,2015
PORTA VIGENTINA,Negozi,NORMALE,2900,3600,"13,8","17,5",2,2015
PORTA ROMANA,Negozi,NORMALE,2900,3600,"13,8","17,5",2,2015
PORTA VIGENTINA,Uffici,OTTIMO,2550,3500,12,"14,5",2,2015
PORTA ROMANA,Uffici,OTTIMO,2550,3500,12,"14,5",2,2015
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3600,14,"17,5",2,2015
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3600,14,"17,5",2,2015
PORTA VIGENTINA,Laboratori,NORMALE,1150,1800,6,9,2,2015
PORTA ROMANA,Laboratori,NORMALE,1150,1800,6,9,2,2015
PORTA TICINESE,Abitazioni civili,OTTIMO,5100,7000,15,"20,5",1,2015
PORTA GENOVA,Abitazioni civili,OTTIMO,5100,7000,15,"20,5",1,2015
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5100,7000,15,"20,5",1,2015
PORTA TICINESE,Abitazioni civili,NORMALE,4100,4900,12,14,1,2015
PORTA GENOVA,Abitazioni civili,NORMALE,4100,4900,12,14,1,2015
VIA SAN VITTORE,Abitazioni civili,NORMALE,4100,4900,12,14,1,2015
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,3900,9,12,1,2015
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,3900,9,12,1,2015
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,3900,9,12,1,2015
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,3900,4600,13,14,1,2015
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,3900,4600,13,14,1,2015
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,3900,4600,13,14,1,2015
PORTA TICINESE,Box,NORMALE,2200,2900,9,13,1,2015
PORTA GENOVA,Box,NORMALE,2200,2900,9,13,1,2015
VIA SAN VITTORE,Box,NORMALE,2200,2900,9,13,1,2015
PORTA TICINESE,Magazzini,NORMALE,700,900,4,5,1,2015
PORTA GENOVA,Magazzini,NORMALE,700,900,4,5,1,2015
VIA SAN VITTORE,Magazzini,NORMALE,700,900,4,5,1,2015
PORTA TICINESE,Negozi,NORMALE,2750,3400,13,"18,5",1,2015
PORTA GENOVA,Negozi,NORMALE,2750,3400,13,"18,5",1,2015
VIA SAN VITTORE,Negozi,NORMALE,2750,3400,13,"18,5",1,2015
PORTA TICINESE,Uffici,OTTIMO,3000,3700,"13,5","17,5",1,2015
PORTA GENOVA,Uffici,OTTIMO,3000,3700,"13,5","17,5",1,2015
VIA SAN VITTORE,Uffici,OTTIMO,3000,3700,"13,5","17,5",1,2015
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,4400,16,22,1,2015
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,4400,16,22,1,2015
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,4400,16,22,1,2015
PORTA TICINESE,Laboratori,NORMALE,1300,1700,7,9,1,2015
PORTA GENOVA,Laboratori,NORMALE,1300,1700,7,9,1,2015
VIA SAN VITTORE,Laboratori,NORMALE,1300,1700,7,9,1,2015
PORTA TICINESE,Abitazioni civili,OTTIMO,5200,7000,15,"20,5",2,2015
PORTA GENOVA,Abitazioni civili,OTTIMO,5200,7000,15,"20,5",2,2015
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5200,7000,15,"20,5",2,2015
PORTA TICINESE,Abitazioni civili,NORMALE,4200,5000,"12,5","14,5",2,2015
PORTA GENOVA,Abitazioni civili,NORMALE,4200,5000,"12,5","14,5",2,2015
VIA SAN VITTORE,Abitazioni civili,NORMALE,4200,5000,"12,5","14,5",2,2015
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3300,3900,"9,5",12,2,2015
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3300,3900,"9,5",12,2,2015
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3300,3900,"9,5",12,2,2015
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4000,4700,13,14,2,2015
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4000,4700,13,14,2,2015
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4000,4700,13,14,2,2015
PORTA TICINESE,Box,NORMALE,2100,2850,"8,5",12,2,2015
PORTA GENOVA,Box,NORMALE,2100,2850,"8,5",12,2,2015
VIA SAN VITTORE,Box,NORMALE,2100,2850,"8,5",12,2,2015
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,2,2015
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,2,2015
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,2,2015
PORTA TICINESE,Negozi,NORMALE,2700,3400,14,"17,5",2,2015
PORTA GENOVA,Negozi,NORMALE,2700,3400,14,"17,5",2,2015
VIA SAN VITTORE,Negozi,NORMALE,2700,3400,14,"17,5",2,2015
PORTA TICINESE,Uffici,OTTIMO,2950,3700,"13,5",17,2,2015
PORTA GENOVA,Uffici,OTTIMO,2950,3700,"13,5",17,2,2015
VIA SAN VITTORE,Uffici,OTTIMO,2950,3700,"13,5",17,2,2015
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,4400,16,22,2,2015
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,4400,16,22,2,2015
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,4400,16,22,2,2015
PORTA TICINESE,Laboratori,NORMALE,1300,1700,7,9,2,2015
PORTA GENOVA,Laboratori,NORMALE,1300,1700,7,9,2,2015
VIA SAN VITTORE,Laboratori,NORMALE,1300,1700,7,9,2,2015
PISANI,Abitazioni civili,OTTIMO,5300,6200,18,20,1,2015
BUENOS AIRES,Abitazioni civili,OTTIMO,5300,6200,18,20,1,2015
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5300,6200,18,20,1,2015
PISANI,Abitazioni civili,NORMALE,3700,5200,13,17,1,2015
BUENOS AIRES,Abitazioni civili,NORMALE,3700,5200,13,17,1,2015
REGINA GIOVANNA,Abitazioni civili,NORMALE,3700,5200,13,17,1,2015
PISANI,Abitazioni di tipo economico,OTTIMO,4000,4900,12,17,1,2015
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,4900,12,17,1,2015
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,4900,12,17,1,2015
PISANI,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,1,2015
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,1,2015
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,1,2015
PISANI,Box,NORMALE,2500,3500,10,"13,5",1,2015
BUENOS AIRES,Box,NORMALE,2500,3500,10,"13,5",1,2015
REGINA GIOVANNA,Box,NORMALE,2500,3500,10,"13,5",1,2015
PISANI,Magazzini,NORMALE,800,1100,"4,2","5,8",1,2015
BUENOS AIRES,Magazzini,NORMALE,800,1100,"4,2","5,8",1,2015
REGINA GIOVANNA,Magazzini,NORMALE,800,1100,"4,2","5,8",1,2015
PISANI,Negozi,OTTIMO,5900,8400,27,38,1,2015
BUENOS AIRES,Negozi,OTTIMO,5900,8400,27,38,1,2015
REGINA GIOVANNA,Negozi,OTTIMO,5900,8400,27,38,1,2015
PISANI,Negozi,NORMALE,2200,3200,"9,5",14,1,2015
BUENOS AIRES,Negozi,NORMALE,2200,3200,"9,5",14,1,2015
REGINA GIOVANNA,Negozi,NORMALE,2200,3200,"9,5",14,1,2015
PISANI,Uffici,OTTIMO,3000,3800,"11,5",14,1,2015
BUENOS AIRES,Uffici,OTTIMO,3000,3800,"11,5",14,1,2015
REGINA GIOVANNA,Uffici,OTTIMO,3000,3800,"11,5",14,1,2015
PISANI,Uffici strutturati,OTTIMO,3400,4700,"15,5",23,1,2015
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4700,"15,5",23,1,2015
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4700,"15,5",23,1,2015
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2015
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2015
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2015
PISANI,Capannoni tipici,NORMALE,900,1200,5,7,1,2015
BUENOS AIRES,Capannoni tipici,NORMALE,900,1200,5,7,1,2015
REGINA GIOVANNA,Capannoni tipici,NORMALE,900,1200,5,7,1,2015
PISANI,Laboratori,NORMALE,1200,1700,7,10,1,2015
BUENOS AIRES,Laboratori,NORMALE,1200,1700,7,10,1,2015
REGINA GIOVANNA,Laboratori,NORMALE,1200,1700,7,10,1,2015
PISANI,Abitazioni civili,OTTIMO,5300,6100,"17,5","19,5",2,2015
BUENOS AIRES,Abitazioni civili,OTTIMO,5300,6100,"17,5","19,5",2,2015
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5300,6100,"17,5","19,5",2,2015
PISANI,Abitazioni civili,NORMALE,3600,5200,13,17,2,2015
BUENOS AIRES,Abitazioni civili,NORMALE,3600,5200,13,17,2,2015
REGINA GIOVANNA,Abitazioni civili,NORMALE,3600,5200,13,17,2,2015
PISANI,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",2,2015
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",2,2015
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3900,4800,"11,5","16,5",2,2015
PISANI,Abitazioni di tipo economico,NORMALE,3000,3900,10,"11,5",2,2015
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,3900,10,"11,5",2,2015
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,3900,10,"11,5",2,2015
PISANI,Box,NORMALE,2450,3500,10,13,2,2015
BUENOS AIRES,Box,NORMALE,2450,3500,10,13,2,2015
REGINA GIOVANNA,Box,NORMALE,2450,3500,10,13,2,2015
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2015
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2015
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2015
PISANI,Negozi,OTTIMO,5800,8300,27,38,2,2015
BUENOS AIRES,Negozi,OTTIMO,5800,8300,27,38,2,2015
REGINA GIOVANNA,Negozi,OTTIMO,5800,8300,27,38,2,2015
PISANI,Negozi,NORMALE,2200,3200,"9,5",14,2,2015
BUENOS AIRES,Negozi,NORMALE,2200,3200,"9,5",14,2,2015
REGINA GIOVANNA,Negozi,NORMALE,2200,3200,"9,5",14,2,2015
PISANI,Uffici,OTTIMO,3000,3700,11,"13,5",2,2015
BUENOS AIRES,Uffici,OTTIMO,3000,3700,11,"13,5",2,2015
REGINA GIOVANNA,Uffici,OTTIMO,3000,3700,11,"13,5",2,2015
PISANI,Uffici strutturati,OTTIMO,3400,4600,"15,5",23,2,2015
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4600,"15,5",23,2,2015
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4600,"15,5",23,2,2015
PISANI,Capannoni industriali,NORMALE,900,1150,5,7,2,2015
BUENOS AIRES,Capannoni industriali,NORMALE,900,1150,5,7,2,2015
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1150,5,7,2,2015
PISANI,Capannoni tipici,NORMALE,950,1250,5,7,2,2015
BUENOS AIRES,Capannoni tipici,NORMALE,950,1250,5,7,2,2015
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1250,5,7,2,2015
PISANI,Laboratori,NORMALE,1250,1700,7,10,2,2015
BUENOS AIRES,Laboratori,NORMALE,1250,1700,7,10,2,2015
REGINA GIOVANNA,Laboratori,NORMALE,1250,1700,7,10,2,2015
CITY LIFE,Abitazioni civili,OTTIMO,7200,10100,21,32,1,2015
CITY LIFE,Abitazioni signorili,OTTIMO,10000,12000,34,40,1,2015
CITY LIFE,Box,NORMALE,3100,4000,"8,5",12,1,2015
CITY LIFE,Abitazioni civili,OTTIMO,7100,9900,21,32,2,2015
CITY LIFE,Abitazioni signorili,OTTIMO,10000,11800,"33,5",39,2,2015
CITY LIFE,Box,NORMALE,3100,4000,"8,5",12,2,2015
PORTA NUOVA,Abitazioni civili,OTTIMO,8100,11800,29,43,1,2015
PORTA NUOVA,Abitazioni signorili,OTTIMO,12000,14000,43,50,1,2015
PORTA NUOVA,Box,NORMALE,3100,4000,"8,5",12,1,2015
PORTA NUOVA,Abitazioni civili,OTTIMO,8100,11700,29,42,2,2015
PORTA NUOVA,Abitazioni signorili,OTTIMO,11700,13700,42,49,2,2015
PORTA NUOVA,Box,NORMALE,3100,4000,"8,5",12,2,2015
STAZIONE CENTRALE VIALE STELVIO,Abitazioni civili,OTTIMO,3100,3900,"9,2",12,1,2015
STAZIONE CENTRALE VIALE STELVIO,Abitazioni civili,NORMALE,2500,3100,"6,5","8,5",1,2015
STAZIONE CENTRALE VIALE STELVIO,Abitazioni di tipo economico,NORMALE,1500,2100,"4,5","5,5",1,2015
STAZIONE CENTRALE VIALE STELVIO,Abitazioni di tipo economico,OTTIMO,2100,2700,"5,8",8,1,2015
STAZIONE CENTRALE VIALE STELVIO,Box,NORMALE,1600,2400,7,"9,5",1,2015
STAZIONE CENTRALE VIALE STELVIO,Ville e Villini,NORMALE,2700,3300,"7,2","9,5",1,2015
STAZIONE CENTRALE VIALE STELVIO,Ville e Villini,OTTIMO,3200,4200,"9,5","12,5",1,2015
STAZIONE CENTRALE VIALE STELVIO,Magazzini,NORMALE,700,900,"3,4","4,6",1,2015
STAZIONE CENTRALE VIALE STELVIO,Negozi,NORMALE,1900,2600,10,"13,5",1,2015
