Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
CAIROLI,Abitazioni signorili,OTTIMO,11500,13800,"39,8","46,2",1,2018
CENTRO STORICO -DUOMO,Box,NORMALE,4700,6600,14,20,1,2018
SANBABILA,Box,NORMALE,4700,6600,14,20,1,2018
MONTENAPOLEONE,Box,NORMALE,4700,6600,14,20,1,2018
MISSORI,Box,NORMALE,4700,6600,14,20,1,2018
CAIROLI,Box,NORMALE,4700,6600,14,20,1,2018
CENTRO STORICO -DUOMO,Magazzini,NORMALE,2550,3300,14,18,1,2018
SANBABILA,Magazzini,NORMALE,2550,3300,14,18,1,2018
MONTENAPOLEONE,Magazzini,NORMALE,2550,3300,14,18,1,2018
MISSORI,Magazzini,NORMALE,2550,3300,14,18,1,2018
CAIROLI,Magazzini,NORMALE,2550,3300,14,18,1,2018
CENTRO STORICO -DUOMO,Negozi,NORMALE,9200,12600,"41,5","56,5",1,2018
SANBABILA,Negozi,NORMALE,9200,12600,"41,5","56,5",1,2018
MONTENAPOLEONE,Negozi,NORMALE,9200,12600,"41,5","56,5",1,2018
MISSORI,Negozi,NORMALE,9200,12600,"41,5","56,5",1,2018
CAIROLI,Negozi,NORMALE,9200,12600,"41,5","56,5",1,2018
CENTRO STORICO -DUOMO,Negozi,OTTIMO,15000,21400,80,119,1,2018
SANBABILA,Negozi,OTTIMO,15000,21400,80,119,1,2018
MONTENAPOLEONE,Negozi,OTTIMO,15000,21400,80,119,1,2018
MISSORI,Negozi,OTTIMO,15000,21400,80,119,1,2018
CAIROLI,Negozi,OTTIMO,15000,21400,80,119,1,2018
CENTRO STORICO -DUOMO,Uffici,OTTIMO,6400,8300,24,"34,5",1,2018
SANBABILA,Uffici,OTTIMO,6400,8300,24,"34,5",1,2018
MONTENAPOLEONE,Uffici,OTTIMO,6400,8300,24,"34,5",1,2018
MISSORI,Uffici,OTTIMO,6400,8300,24,"34,5",1,2018
CAIROLI,Uffici,OTTIMO,6400,8300,24,"34,5",1,2018
CENTRO STORICO -DUOMO,Uffici strutturati,OTTIMO,6700,9200,"29,5","41,3",1,2018
SANBABILA,Uffici strutturati,OTTIMO,6700,9200,"29,5","41,3",1,2018
MONTENAPOLEONE,Uffici strutturati,OTTIMO,6700,9200,"29,5","41,3",1,2018
MISSORI,Uffici strutturati,OTTIMO,6700,9200,"29,5","41,3",1,2018
CAIROLI,Uffici strutturati,OTTIMO,6700,9200,"29,5","41,3",1,2018
CENTRO STORICO -DUOMO,Laboratori,NORMALE,2800,3300,15,"20,5",1,2018
SANBABILA,Laboratori,NORMALE,2800,3300,15,"20,5",1,2018
MONTENAPOLEONE,Laboratori,NORMALE,2800,3300,15,"20,5",1,2018
MISSORI,Laboratori,NORMALE,2800,3300,15,"20,5",1,2018
CAIROLI,Laboratori,NORMALE,2800,3300,15,"20,5",1,2018
CENTRO STORICO -DUOMO,Abitazioni civili,OTTIMO,8900,12000,"30,4","36,5",2,2018
SANBABILA,Abitazioni civili,OTTIMO,8900,12000,"30,4","36,5",2,2018
MONTENAPOLEONE,Abitazioni civili,OTTIMO,8900,12000,"30,4","36,5",2,2018
MISSORI,Abitazioni civili,OTTIMO,8900,12000,"30,4","36,5",2,2018
CAIROLI,Abitazioni civili,OTTIMO,8900,12000,"30,4","36,5",2,2018
CENTRO STORICO -DUOMO,Abitazioni civili,NORMALE,7400,8900,"23,5","30,4",2,2018
SANBABILA,Abitazioni civili,NORMALE,7400,8900,"23,5","30,4",2,2018
MONTENAPOLEONE,Abitazioni civili,NORMALE,7400,8900,"23,5","30,4",2,2018
MISSORI,Abitazioni civili,NORMALE,7400,8900,"23,5","30,4",2,2018
CAIROLI,Abitazioni civili,NORMALE,7400,8900,"23,5","30,4",2,2018
CENTRO STORICO -DUOMO,Abitazioni di tipo economico,OTTIMO,7800,8800,"24,5","30,5",2,2018
SANBABILA,Abitazioni di tipo economico,OTTIMO,7800,8800,"24,5","30,5",2,2018
MONTENAPOLEONE,Abitazioni di tipo economico,OTTIMO,7800,8800,"24,5","30,5",2,2018
MISSORI,Abitazioni di tipo economico,OTTIMO,7800,8800,"24,5","30,5",2,2018
CAIROLI,Abitazioni di tipo economico,OTTIMO,7800,8800,"24,5","30,5",2,2018
CENTRO STORICO -DUOMO,Abitazioni di tipo economico,NORMALE,6400,7700,"18,5","22,5",2,2018
SANBABILA,Abitazioni di tipo economico,NORMALE,6400,7700,"18,5","22,5",2,2018
MONTENAPOLEONE,Abitazioni di tipo economico,NORMALE,6400,7700,"18,5","22,5",2,2018
MISSORI,Abitazioni di tipo economico,NORMALE,6400,7700,"18,5","22,5",2,2018
CAIROLI,Abitazioni di tipo economico,NORMALE,6400,7700,"18,5","22,5",2,2018
CENTRO STORICO -DUOMO,Abitazioni signorili,OTTIMO,11500,14000,"39,5","46,5",2,2018
SANBABILA,Abitazioni signorili,OTTIMO,11500,14000,"39,5","46,5",2,2018
MONTENAPOLEONE,Abitazioni signorili,OTTIMO,11500,14000,"39,5","46,5",2,2018
MISSORI,Abitazioni signorili,OTTIMO,11500,14000,"39,5","46,5",2,2018
CAIROLI,Abitazioni signorili,OTTIMO,11500,14000,"39,5","46,5",2,2018
CENTRO STORICO -DUOMO,Box,NORMALE,4700,6600,14,20,2,2018
SANBABILA,Box,NORMALE,4700,6600,14,20,2,2018
MONTENAPOLEONE,Box,NORMALE,4700,6600,14,20,2,2018
MISSORI,Box,NORMALE,4700,6600,14,20,2,2018
CAIROLI,Box,NORMALE,4700,6600,14,20,2,2018
CENTRO STORICO -DUOMO,Magazzini,NORMALE,2550,3300,14,18,2,2018
SANBABILA,Magazzini,NORMALE,2550,3300,14,18,2,2018
MONTENAPOLEONE,Magazzini,NORMALE,2550,3300,14,18,2,2018
MISSORI,Magazzini,NORMALE,2550,3300,14,18,2,2018
CAIROLI,Magazzini,NORMALE,2550,3300,14,18,2,2018
CENTRO STORICO -DUOMO,Negozi,OTTIMO,15200,21600,"81,6",121,2,2018
SANBABILA,Negozi,OTTIMO,15200,21600,"81,6",121,2,2018
MONTENAPOLEONE,Negozi,OTTIMO,15200,21600,"81,6",121,2,2018
MISSORI,Negozi,OTTIMO,15200,21600,"81,6",121,2,2018
CAIROLI,Negozi,OTTIMO,15200,21600,"81,6",121,2,2018
CENTRO STORICO -DUOMO,Negozi,NORMALE,9100,12600,41,56,2,2018
SANBABILA,Negozi,NORMALE,9100,12600,41,56,2,2018
MONTENAPOLEONE,Negozi,NORMALE,9100,12600,41,56,2,2018
MISSORI,Negozi,NORMALE,9100,12600,41,56,2,2018
CAIROLI,Negozi,NORMALE,9100,12600,41,56,2,2018
CENTRO STORICO -DUOMO,Uffici,OTTIMO,6400,8200,24,"34,1",2,2018
SANBABILA,Uffici,OTTIMO,6400,8200,24,"34,1",2,2018
MONTENAPOLEONE,Uffici,OTTIMO,6400,8200,24,"34,1",2,2018
MISSORI,Uffici,OTTIMO,6400,8200,24,"34,1",2,2018
CAIROLI,Uffici,OTTIMO,6400,8200,24,"34,1",2,2018
CENTRO STORICO -DUOMO,Uffici strutturati,OTTIMO,6600,9300,"29,5","41,6",2,2018
SANBABILA,Uffici strutturati,OTTIMO,6600,9300,"29,5","41,6",2,2018
MONTENAPOLEONE,Uffici strutturati,OTTIMO,6600,9300,"29,5","41,6",2,2018
MISSORI,Uffici strutturati,OTTIMO,6600,9300,"29,5","41,6",2,2018
CAIROLI,Uffici strutturati,OTTIMO,6600,9300,"29,5","41,6",2,2018
CENTRO STORICO -DUOMO,Laboratori,NORMALE,2800,3300,15,"20,5",2,2018
SANBABILA,Laboratori,NORMALE,2800,3300,15,"20,5",2,2018
MONTENAPOLEONE,Laboratori,NORMALE,2800,3300,15,"20,5",2,2018
MISSORI,Laboratori,NORMALE,2800,3300,15,"20,5",2,2018
CAIROLI,Laboratori,NORMALE,2800,3300,15,"20,5",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,OTTIMO,6900,8000,20,26,1,2018
SAN LORENZO,Abitazioni civili,OTTIMO,6900,8000,20,26,1,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,NORMALE,5000,6600,"16,1","17,8",1,2018
SAN LORENZO,Abitazioni civili,NORMALE,5000,6600,"16,1","17,8",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,OTTIMO,5100,6400,17,"18,8",1,2018
SAN LORENZO,Abitazioni di tipo economico,OTTIMO,5100,6400,17,"18,8",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,NORMALE,4100,5000,13,"16,3",1,2018
SAN LORENZO,Abitazioni di tipo economico,NORMALE,4100,5000,13,"16,3",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni signorili,OTTIMO,7800,9400,"23,5","27,7",1,2018
SAN LORENZO,Abitazioni signorili,OTTIMO,7800,9400,"23,5","27,7",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Box,NORMALE,3300,4500,11,15,1,2018
SAN LORENZO,Box,NORMALE,3300,4500,11,15,1,2018
CENTRO STORICO -UNIVERSITA STATALE,Magazzini,NORMALE,1700,2300,10,13,1,2018
SAN LORENZO,Magazzini,NORMALE,1700,2300,10,13,1,2018
CENTRO STORICO -UNIVERSITA STATALE,Negozi,OTTIMO,5300,7300,"28,9","38,2",1,2018
SAN LORENZO,Negozi,OTTIMO,5300,7300,"28,9","38,2",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Negozi,NORMALE,3600,5200,"18,5","28,5",1,2018
SAN LORENZO,Negozi,NORMALE,3600,5200,"18,5","28,5",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Uffici,OTTIMO,4300,5000,20,25,1,2018
SAN LORENZO,Uffici,OTTIMO,4300,5000,20,25,1,2018
CENTRO STORICO -UNIVERSITA STATALE,Uffici strutturati,OTTIMO,4600,6000,"20,2","28,2",1,2018
SAN LORENZO,Uffici strutturati,OTTIMO,4600,6000,"20,2","28,2",1,2018
CENTRO STORICO -UNIVERSITA STATALE,Laboratori,NORMALE,2200,2600,12,15,1,2018
SAN LORENZO,Laboratori,NORMALE,2200,2600,12,15,1,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,OTTIMO,6900,8100,"19,5","26,5",2,2018
SAN LORENZO,Abitazioni civili,OTTIMO,6900,8100,"19,5","26,5",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni civili,NORMALE,5000,6700,"16,1","17,2",2,2018
SAN LORENZO,Abitazioni civili,NORMALE,5000,6700,"16,1","17,2",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,NORMALE,4100,5000,13,"16,3",2,2018
SAN LORENZO,Abitazioni di tipo economico,NORMALE,4100,5000,13,"16,3",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni di tipo economico,OTTIMO,5100,6400,17,"18,8",2,2018
SAN LORENZO,Abitazioni di tipo economico,OTTIMO,5100,6400,17,"18,8",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Abitazioni signorili,OTTIMO,7800,9400,"23,9","28,2",2,2018
SAN LORENZO,Abitazioni signorili,OTTIMO,7800,9400,"23,9","28,2",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Box,NORMALE,3300,4500,11,15,2,2018
SAN LORENZO,Box,NORMALE,3300,4500,11,15,2,2018
CENTRO STORICO -UNIVERSITA STATALE,Magazzini,NORMALE,1700,2300,10,13,2,2018
SAN LORENZO,Magazzini,NORMALE,1700,2300,10,13,2,2018
CENTRO STORICO -UNIVERSITA STATALE,Negozi,OTTIMO,5400,7400,"29,5","38,9",2,2018
SAN LORENZO,Negozi,OTTIMO,5400,7400,"29,5","38,9",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Negozi,NORMALE,3600,5200,"18,1","27,9",2,2018
SAN LORENZO,Negozi,NORMALE,3600,5200,"18,1","27,9",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Uffici,OTTIMO,4300,5100,"19,6","24,6",2,2018
SAN LORENZO,Uffici,OTTIMO,4300,5100,"19,6","24,6",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Uffici strutturati,OTTIMO,4600,6100,"20,6","28,7",2,2018
SAN LORENZO,Uffici strutturati,OTTIMO,4600,6100,"20,6","28,7",2,2018
CENTRO STORICO -UNIVERSITA STATALE,Laboratori,NORMALE,2200,2600,"11,7","14,7",2,2018
SAN LORENZO,Laboratori,NORMALE,2200,2600,"11,7","14,7",2,2018
CENTRO STORICO - BRERA,Abitazioni civili,OTTIMO,8000,10000,"22,5",28,1,2018
CENTRO STORICO - BRERA,Abitazioni civili,NORMALE,6500,7900,"18,6","21,8",1,2018
CENTRO STORICO - BRERA,Abitazioni di tipo economico,OTTIMO,6700,7900,"21,5",25,1,2018
CENTRO STORICO - BRERA,Abitazioni di tipo economico,NORMALE,6000,6500,17,21,1,2018
CENTRO STORICO - BRERA,Abitazioni signorili,OTTIMO,9900,12000,"33,2","38,6",1,2018
CENTRO STORICO - BRERA,Box,NORMALE,3800,5000,12,15,1,2018
CENTRO STORICO - BRERA,Magazzini,NORMALE,1400,2000,7,"10,5",1,2018
CENTRO STORICO - BRERA,Negozi,OTTIMO,6600,8400,"29,8","42,5",1,2018
CENTRO STORICO - BRERA,Negozi,NORMALE,4600,6300,22,"29,3",1,2018
CENTRO STORICO - BRERA,Uffici,OTTIMO,3800,4500,"16,5","22,3",1,2018
CENTRO STORICO - BRERA,Uffici strutturati,OTTIMO,4500,5500,"21,5","24,5",1,2018
CENTRO STORICO - BRERA,Laboratori,NORMALE,2500,3100,11,14,1,2018
CENTRO STORICO - BRERA,Abitazioni civili,OTTIMO,8200,9900,"22,5",28,2,2018
CENTRO STORICO - BRERA,Abitazioni civili,NORMALE,6500,8000,"18,6","21,8",2,2018
CENTRO STORICO - BRERA,Abitazioni di tipo economico,NORMALE,6000,6600,17,21,2,2018
CENTRO STORICO - BRERA,Abitazioni di tipo economico,OTTIMO,6700,8000,"21,5",25,2,2018
CENTRO STORICO - BRERA,Abitazioni signorili,OTTIMO,10000,12000,"33,2","38,6",2,2018
CENTRO STORICO - BRERA,Box,NORMALE,3800,5000,12,15,2,2018
CENTRO STORICO - BRERA,Magazzini,NORMALE,1400,2000,7,"10,5",2,2018
CENTRO STORICO - BRERA,Negozi,OTTIMO,6600,8500,30,"42,9",2,2018
CENTRO STORICO - BRERA,Negozi,NORMALE,4500,6300,"21,6","29,3",2,2018
CENTRO STORICO - BRERA,Uffici,OTTIMO,3700,4500,"16,8","22,7",2,2018
CENTRO STORICO - BRERA,Uffici strutturati,OTTIMO,4500,5600,"21,5","24,9",2,2018
CENTRO STORICO - BRERA,Laboratori,NORMALE,2500,3100,11,14,2,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,OTTIMO,7500,9100,"22,3","25,9",1,2018
CADORNA,Abitazioni civili,OTTIMO,7500,9100,"22,3","25,9",1,2018
VIA DANTE,Abitazioni civili,OTTIMO,7500,9100,"22,3","25,9",1,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,NORMALE,6200,7400,"18,8","21,8",1,2018
CADORNA,Abitazioni civili,NORMALE,6200,7400,"18,8","21,8",1,2018
VIA DANTE,Abitazioni civili,NORMALE,6200,7400,"18,8","21,8",1,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,OTTIMO,6300,7500,"18,8",22,1,2018
CADORNA,Abitazioni di tipo economico,OTTIMO,6300,7500,"18,8",22,1,2018
VIA DANTE,Abitazioni di tipo economico,OTTIMO,6300,7500,"18,8",22,1,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,NORMALE,5500,6200,16,"18,5",1,2018
CADORNA,Abitazioni di tipo economico,NORMALE,5500,6200,16,"18,5",1,2018
VIA DANTE,Abitazioni di tipo economico,NORMALE,5500,6200,16,"18,5",1,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni signorili,OTTIMO,8900,10600,"25,2","35,2",1,2018
CADORNA,Abitazioni signorili,OTTIMO,8900,10600,"25,2","35,2",1,2018
VIA DANTE,Abitazioni signorili,OTTIMO,8900,10600,"25,2","35,2",1,2018
CENTRO STORICO -SANT`AMBROGIO,Box,NORMALE,3900,5100,"12,5","16,5",1,2018
CADORNA,Box,NORMALE,3900,5100,"12,5","16,5",1,2018
VIA DANTE,Box,NORMALE,3900,5100,"12,5","16,5",1,2018
CENTRO STORICO -SANT`AMBROGIO,Magazzini,NORMALE,1500,2100,10,13,1,2018
CADORNA,Magazzini,NORMALE,1500,2100,10,13,1,2018
VIA DANTE,Magazzini,NORMALE,1500,2100,10,13,1,2018
CENTRO STORICO -SANT`AMBROGIO,Negozi,OTTIMO,5600,8000,"27,5","39,5",1,2018
CADORNA,Negozi,OTTIMO,5600,8000,"27,5","39,5",1,2018
VIA DANTE,Negozi,OTTIMO,5600,8000,"27,5","39,5",1,2018
CENTRO STORICO -SANT`AMBROGIO,Negozi,NORMALE,4100,5500,"18,7","26,8",1,2018
CADORNA,Negozi,NORMALE,4100,5500,"18,7","26,8",1,2018
VIA DANTE,Negozi,NORMALE,4100,5500,"18,7","26,8",1,2018
CENTRO STORICO -SANT`AMBROGIO,Uffici,OTTIMO,3800,4600,"14,8","20,5",1,2018
CADORNA,Uffici,OTTIMO,3800,4600,"14,8","20,5",1,2018
VIA DANTE,Uffici,OTTIMO,3800,4600,"14,8","20,5",1,2018
CENTRO STORICO -SANT`AMBROGIO,Uffici strutturati,OTTIMO,4700,5400,"20,7","23,5",1,2018
CADORNA,Uffici strutturati,OTTIMO,4700,5400,"20,7","23,5",1,2018
VIA DANTE,Uffici strutturati,OTTIMO,4700,5400,"20,7","23,5",1,2018
CENTRO STORICO -SANT`AMBROGIO,Laboratori,NORMALE,2400,3000,12,15,1,2018
CADORNA,Laboratori,NORMALE,2400,3000,12,15,1,2018
VIA DANTE,Laboratori,NORMALE,2400,3000,12,15,1,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,OTTIMO,7600,9200,"21,8","25,9",2,2018
CADORNA,Abitazioni civili,OTTIMO,7600,9200,"21,8","25,9",2,2018
VIA DANTE,Abitazioni civili,OTTIMO,7600,9200,"21,8","25,9",2,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,NORMALE,6100,7600,19,"21,8",2,2018
CADORNA,Abitazioni civili,NORMALE,6100,7600,19,"21,8",2,2018
VIA DANTE,Abitazioni civili,NORMALE,6100,7600,19,"21,8",2,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,NORMALE,5500,6200,16,"18,5",2,2018
CADORNA,Abitazioni di tipo economico,NORMALE,5500,6200,16,"18,5",2,2018
VIA DANTE,Abitazioni di tipo economico,NORMALE,5500,6200,16,"18,5",2,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,OTTIMO,6300,7600,"18,8","21,8",2,2018
CADORNA,Abitazioni di tipo economico,OTTIMO,6300,7600,"18,8","21,8",2,2018
VIA DANTE,Abitazioni di tipo economico,OTTIMO,6300,7600,"18,8","21,8",2,2018
CENTRO STORICO -SANT`AMBROGIO,Abitazioni signorili,OTTIMO,8800,10600,"25,7","35,9",2,2018
CADORNA,Abitazioni signorili,OTTIMO,8800,10600,"25,7","35,9",2,2018
VIA DANTE,Abitazioni signorili,OTTIMO,8800,10600,"25,7","35,9",2,2018
CENTRO STORICO -SANT`AMBROGIO,Box,NORMALE,3800,5100,"12,5","16,5",2,2018
CADORNA,Box,NORMALE,3800,5100,"12,5","16,5",2,2018
VIA DANTE,Box,NORMALE,3800,5100,"12,5","16,5",2,2018
CENTRO STORICO -SANT`AMBROGIO,Magazzini,NORMALE,1500,2100,10,13,2,2018
CADORNA,Magazzini,NORMALE,1500,2100,10,13,2,2018
VIA DANTE,Magazzini,NORMALE,1500,2100,10,13,2,2018
CENTRO STORICO -SANT`AMBROGIO,Negozi,OTTIMO,5600,8000,"27,5","39,5",2,2018
CADORNA,Negozi,OTTIMO,5600,8000,"27,5","39,5",2,2018
VIA DANTE,Negozi,OTTIMO,5600,8000,"27,5","39,5",2,2018
CENTRO STORICO -SANT`AMBROGIO,Negozi,NORMALE,4200,5500,19,"26,8",2,2018
CADORNA,Negozi,NORMALE,4200,5500,19,"26,8",2,2018
VIA DANTE,Negozi,NORMALE,4200,5500,19,"26,8",2,2018
CENTRO STORICO -SANT`AMBROGIO,Uffici,OTTIMO,3700,4600,"14,4","20,5",2,2018
CADORNA,Uffici,OTTIMO,3700,4600,"14,4","20,5",2,2018
VIA DANTE,Uffici,OTTIMO,3700,4600,"14,4","20,5",2,2018
CENTRO STORICO -SANT`AMBROGIO,Uffici strutturati,OTTIMO,4700,5500,"20,9","23,7",2,2018
CADORNA,Uffici strutturati,OTTIMO,4700,5500,"20,9","23,7",2,2018
VIA DANTE,Uffici strutturati,OTTIMO,4700,5500,"20,9","23,7",2,2018
CENTRO STORICO -SANT`AMBROGIO,Laboratori,NORMALE,2400,3000,12,15,2,2018
CADORNA,Laboratori,NORMALE,2400,3000,12,15,2,2018
VIA DANTE,Laboratori,NORMALE,2400,3000,12,15,2,2018
PARCO SEMPIONE,Abitazioni civili,NORMALE,4100,5600,"12,9","16,2",1,2018
ARCO DELLA PACE,Abitazioni civili,NORMALE,4100,5600,"12,9","16,2",1,2018
CORSO MAGENTA,Abitazioni civili,NORMALE,4100,5600,"12,9","16,2",1,2018
PARCO SEMPIONE,Abitazioni civili,OTTIMO,5800,7800,"17,4","23,7",1,2018
ARCO DELLA PACE,Abitazioni civili,OTTIMO,5800,7800,"17,4","23,7",1,2018
CORSO MAGENTA,Abitazioni civili,OTTIMO,5800,7800,"17,4","23,7",1,2018
PARCO SEMPIONE,Abitazioni di tipo economico,OTTIMO,3900,5100,"12,8","17,2",1,2018
ARCO DELLA PACE,Abitazioni di tipo economico,OTTIMO,3900,5100,"12,8","17,2",1,2018
CORSO MAGENTA,Abitazioni di tipo economico,OTTIMO,3900,5100,"12,8","17,2",1,2018
PARCO SEMPIONE,Abitazioni di tipo economico,NORMALE,2950,3800,"10,2","12,5",1,2018
ARCO DELLA PACE,Abitazioni di tipo economico,NORMALE,2950,3800,"10,2","12,5",1,2018
CORSO MAGENTA,Abitazioni di tipo economico,NORMALE,2950,3800,"10,2","12,5",1,2018
PARCO SEMPIONE,Abitazioni signorili,OTTIMO,8000,11100,"25,5","28,5",1,2018
ARCO DELLA PACE,Abitazioni signorili,OTTIMO,8000,11100,"25,5","28,5",1,2018
CORSO MAGENTA,Abitazioni signorili,OTTIMO,8000,11100,"25,5","28,5",1,2018
PARCO SEMPIONE,Box,NORMALE,2500,3600,"9,7",13,1,2018
ARCO DELLA PACE,Box,NORMALE,2500,3600,"9,7",13,1,2018
CORSO MAGENTA,Box,NORMALE,2500,3600,"9,7",13,1,2018
PARCO SEMPIONE,Magazzini,NORMALE,900,1100,"4,8","6,2",1,2018
ARCO DELLA PACE,Magazzini,NORMALE,900,1100,"4,8","6,2",1,2018
CORSO MAGENTA,Magazzini,NORMALE,900,1100,"4,8","6,2",1,2018
PARCO SEMPIONE,Negozi,NORMALE,3300,4800,"15,8","20,8",1,2018
ARCO DELLA PACE,Negozi,NORMALE,3300,4800,"15,8","20,8",1,2018
CORSO MAGENTA,Negozi,NORMALE,3300,4800,"15,8","20,8",1,2018
PARCO SEMPIONE,Uffici,OTTIMO,3700,4700,"15,5","17,8",1,2018
ARCO DELLA PACE,Uffici,OTTIMO,3700,4700,"15,5","17,8",1,2018
CORSO MAGENTA,Uffici,OTTIMO,3700,4700,"15,5","17,8",1,2018
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5200,"19,2",26,1,2018
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5200,"19,2",26,1,2018
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5200,"19,2",26,1,2018
PARCO SEMPIONE,Laboratori,NORMALE,1500,1800,8,"9,8",1,2018
ARCO DELLA PACE,Laboratori,NORMALE,1500,1800,8,"9,8",1,2018
CORSO MAGENTA,Laboratori,NORMALE,1500,1800,8,"9,8",1,2018
PARCO SEMPIONE,Abitazioni civili,NORMALE,4300,5800,"13,2","16,5",2,2018
ARCO DELLA PACE,Abitazioni civili,NORMALE,4300,5800,"13,2","16,5",2,2018
CORSO MAGENTA,Abitazioni civili,NORMALE,4300,5800,"13,2","16,5",2,2018
PARCO SEMPIONE,Abitazioni civili,OTTIMO,5800,8000,"17,4","24,1",2,2018
ARCO DELLA PACE,Abitazioni civili,OTTIMO,5800,8000,"17,4","24,1",2,2018
CORSO MAGENTA,Abitazioni civili,OTTIMO,5800,8000,"17,4","24,1",2,2018
PARCO SEMPIONE,Abitazioni di tipo economico,OTTIMO,3900,5200,"12,8","17,2",2,2018
ARCO DELLA PACE,Abitazioni di tipo economico,OTTIMO,3900,5200,"12,8","17,2",2,2018
CORSO MAGENTA,Abitazioni di tipo economico,OTTIMO,3900,5200,"12,8","17,2",2,2018
PARCO SEMPIONE,Abitazioni di tipo economico,NORMALE,3000,3900,"10,4","12,8",2,2018
ARCO DELLA PACE,Abitazioni di tipo economico,NORMALE,3000,3900,"10,4","12,8",2,2018
CORSO MAGENTA,Abitazioni di tipo economico,NORMALE,3000,3900,"10,4","12,8",2,2018
PARCO SEMPIONE,Abitazioni signorili,OTTIMO,8000,11000,25,28,2,2018
