Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
PARCO SEMPIONE,Box,NORMALE,2400,3400,"9,5",14,2,2021
ARCO DELLA PACE,Box,NORMALE,2400,3400,"9,5",14,2,2021
CORSO MAGENTA,Box,NORMALE,2400,3400,"9,5",14,2,2021
PARCO SEMPIONE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2021
ARCO DELLA PACE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2021
CORSO MAGENTA,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2021
PARCO SEMPIONE,Negozi,OTTIMO,4900,7500,"25,5",41,2,2021
ARCO DELLA PACE,Negozi,OTTIMO,4900,7500,"25,5",41,2,2021
CORSO MAGENTA,Negozi,OTTIMO,4900,7500,"25,5",41,2,2021
PARCO SEMPIONE,Negozi,NORMALE,3300,4800,"17,5",25,2,2021
ARCO DELLA PACE,Negozi,NORMALE,3300,4800,"17,5",25,2,2021
CORSO MAGENTA,Negozi,NORMALE,3300,4800,"17,5",25,2,2021
PARCO SEMPIONE,Uffici,OTTIMO,3700,5800,16,25,2,2021
ARCO DELLA PACE,Uffici,OTTIMO,3700,5800,16,25,2,2021
CORSO MAGENTA,Uffici,OTTIMO,3700,5800,16,25,2,2021
PARCO SEMPIONE,Uffici strutturati,OTTIMO,4400,6400,21,32,2,2021
ARCO DELLA PACE,Uffici strutturati,OTTIMO,4400,6400,21,32,2,2021
CORSO MAGENTA,Uffici strutturati,OTTIMO,4400,6400,21,32,2,2021
PARCO SEMPIONE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2021
ARCO DELLA PACE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2021
CORSO MAGENTA,Laboratori,NORMALE,1500,2000,"7,5",10,2,2021
TURATI,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",1,2021
MOSCOVA,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",1,2021
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,9500,22,"28,3",1,2021
TURATI,Abitazioni civili,NORMALE,4900,6400,15,21,1,2021
MOSCOVA,Abitazioni civili,NORMALE,4900,6400,15,21,1,2021
CORSO VENEZIA,Abitazioni civili,NORMALE,4900,6400,15,21,1,2021
TURATI,Abitazioni di tipo economico,NORMALE,3700,4800,12,"15,5",1,2021
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4800,12,"15,5",1,2021
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4800,12,"15,5",1,2021
TURATI,Abitazioni di tipo economico,OTTIMO,4800,6000,"15,6",21,1,2021
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4800,6000,"15,6",21,1,2021
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4800,6000,"15,6",21,1,2021
TURATI,Box,NORMALE,2900,4300,9,13,1,2021
MOSCOVA,Box,NORMALE,2900,4300,9,13,1,2021
CORSO VENEZIA,Box,NORMALE,2900,4300,9,13,1,2021
TURATI,Magazzini,NORMALE,1100,1500,6,"7,3",1,2021
MOSCOVA,Magazzini,NORMALE,1100,1500,6,"7,3",1,2021
CORSO VENEZIA,Magazzini,NORMALE,1100,1500,6,"7,3",1,2021
TURATI,Negozi,OTTIMO,5500,8700,27,47,1,2021
MOSCOVA,Negozi,OTTIMO,5500,8700,27,47,1,2021
CORSO VENEZIA,Negozi,OTTIMO,5500,8700,27,47,1,2021
TURATI,Negozi,NORMALE,4300,5500,"16,5",26,1,2021
MOSCOVA,Negozi,NORMALE,4300,5500,"16,5",26,1,2021
CORSO VENEZIA,Negozi,NORMALE,4300,5500,"16,5",26,1,2021
TURATI,Uffici,OTTIMO,4200,6200,"18,5",26,1,2021
MOSCOVA,Uffici,OTTIMO,4200,6200,"18,5",26,1,2021
CORSO VENEZIA,Uffici,OTTIMO,4200,6200,"18,5",26,1,2021
TURATI,Uffici strutturati,OTTIMO,4800,6300,24,"32,5",1,2021
MOSCOVA,Uffici strutturati,OTTIMO,4800,6300,24,"32,5",1,2021
CORSO VENEZIA,Uffici strutturati,OTTIMO,4800,6300,24,"32,5",1,2021
TURATI,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2021
MOSCOVA,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2021
CORSO VENEZIA,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2021
TURATI,Abitazioni civili,OTTIMO,6800,10000,21,30,2,2021
MOSCOVA,Abitazioni civili,OTTIMO,6800,10000,21,30,2,2021
CORSO VENEZIA,Abitazioni civili,OTTIMO,6800,10000,21,30,2,2021
TURATI,Abitazioni civili,NORMALE,5000,6700,15,20,2,2021
MOSCOVA,Abitazioni civili,NORMALE,5000,6700,15,20,2,2021
CORSO VENEZIA,Abitazioni civili,NORMALE,5000,6700,15,20,2,2021
TURATI,Abitazioni di tipo economico,NORMALE,3700,4800,"11,5","15,5",2,2021
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4800,"11,5","15,5",2,2021
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4800,"11,5","15,5",2,2021
TURATI,Abitazioni di tipo economico,OTTIMO,4800,6000,"15,6",21,2,2021
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4800,6000,"15,6",21,2,2021
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4800,6000,"15,6",21,2,2021
TURATI,Box,NORMALE,2900,4300,10,14,2,2021
MOSCOVA,Box,NORMALE,2900,4300,10,14,2,2021
CORSO VENEZIA,Box,NORMALE,2900,4300,10,14,2,2021
TURATI,Magazzini,NORMALE,1100,1500,6,"7,3",2,2021
MOSCOVA,Magazzini,NORMALE,1100,1500,6,"7,3",2,2021
CORSO VENEZIA,Magazzini,NORMALE,1100,1500,6,"7,3",2,2021
TURATI,Negozi,OTTIMO,5900,9000,29,47,2,2021
MOSCOVA,Negozi,OTTIMO,5900,9000,29,47,2,2021
CORSO VENEZIA,Negozi,OTTIMO,5900,9000,29,47,2,2021
TURATI,Negozi,NORMALE,4200,5800,"16,5",28,2,2021
MOSCOVA,Negozi,NORMALE,4200,5800,"16,5",28,2,2021
CORSO VENEZIA,Negozi,NORMALE,4200,5800,"16,5",28,2,2021
TURATI,Uffici,OTTIMO,4400,6500,19,"27,5",2,2021
MOSCOVA,Uffici,OTTIMO,4400,6500,19,"27,5",2,2021
CORSO VENEZIA,Uffici,OTTIMO,4400,6500,19,"27,5",2,2021
TURATI,Uffici strutturati,OTTIMO,4800,6700,"24,5",34,2,2021
MOSCOVA,Uffici strutturati,OTTIMO,4800,6700,"24,5",34,2,2021
CORSO VENEZIA,Uffici strutturati,OTTIMO,4800,6700,"24,5",34,2,2021
TURATI,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2021
MOSCOVA,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2021
CORSO VENEZIA,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2021
VENEZIA,Abitazioni civili,OTTIMO,6500,8800,20,"25,4",1,2021
PORTA VITTORIA,Abitazioni civili,OTTIMO,6500,8800,20,"25,4",1,2021
PORTA ROMANA,Abitazioni civili,OTTIMO,6500,8800,20,"25,4",1,2021
VENEZIA,Abitazioni civili,NORMALE,5000,6400,15,"19,8",1,2021
PORTA VITTORIA,Abitazioni civili,NORMALE,5000,6400,15,"19,8",1,2021
PORTA ROMANA,Abitazioni civili,NORMALE,5000,6400,15,"19,8",1,2021
VENEZIA,Abitazioni di tipo economico,NORMALE,4200,4600,12,"14,8",1,2021
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4200,4600,12,"14,8",1,2021
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4200,4600,12,"14,8",1,2021
VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,6400,"14,9","18,5",1,2021
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4700,6400,"14,9","18,5",1,2021
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4700,6400,"14,9","18,5",1,2021
VENEZIA,Abitazioni signorili,OTTIMO,7900,9800,"20,5",30,1,2021
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7900,9800,"20,5",30,1,2021
PORTA ROMANA,Abitazioni signorili,OTTIMO,7900,9800,"20,5",30,1,2021
VENEZIA,Box,NORMALE,3000,4700,11,"16,3",1,2021
PORTA VITTORIA,Box,NORMALE,3000,4700,11,"16,3",1,2021
PORTA ROMANA,Box,NORMALE,3000,4700,11,"16,3",1,2021
VENEZIA,Magazzini,NORMALE,1050,1350,5,7,1,2021
PORTA VITTORIA,Magazzini,NORMALE,1050,1350,5,7,1,2021
PORTA ROMANA,Magazzini,NORMALE,1050,1350,5,7,1,2021
VENEZIA,Negozi,OTTIMO,5100,7000,25,41,1,2021
PORTA VITTORIA,Negozi,OTTIMO,5100,7000,25,41,1,2021
PORTA ROMANA,Negozi,OTTIMO,5100,7000,25,41,1,2021
VENEZIA,Negozi,NORMALE,3400,5100,16,"24,9",1,2021
PORTA VITTORIA,Negozi,NORMALE,3400,5100,16,"24,9",1,2021
PORTA ROMANA,Negozi,NORMALE,3400,5100,16,"24,9",1,2021
VENEZIA,Uffici,OTTIMO,4200,6000,"15,5",26,1,2021
PORTA VITTORIA,Uffici,OTTIMO,4200,6000,"15,5",26,1,2021
PORTA ROMANA,Uffici,OTTIMO,4200,6000,"15,5",26,1,2021
VENEZIA,Uffici strutturati,OTTIMO,4600,6300,22,31,1,2021
PORTA VITTORIA,Uffici strutturati,OTTIMO,4600,6300,22,31,1,2021
PORTA ROMANA,Uffici strutturati,OTTIMO,4600,6300,22,31,1,2021
VENEZIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2021
PORTA VITTORIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2021
PORTA ROMANA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2021
VENEZIA,Abitazioni civili,OTTIMO,7100,9300,"19,8","25,4",2,2021
PORTA VITTORIA,Abitazioni civili,OTTIMO,7100,9300,"19,8","25,4",2,2021
PORTA ROMANA,Abitazioni civili,OTTIMO,7100,9300,"19,8","25,4",2,2021
VENEZIA,Abitazioni civili,NORMALE,5300,7000,15,"19,8",2,2021
PORTA VITTORIA,Abitazioni civili,NORMALE,5300,7000,15,"19,8",2,2021
PORTA ROMANA,Abitazioni civili,NORMALE,5300,7000,15,"19,8",2,2021
VENEZIA,Abitazioni di tipo economico,NORMALE,4000,4600,12,"14,5",2,2021
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4000,4600,12,"14,5",2,2021
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4000,4600,12,"14,5",2,2021
VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,6400,"14,5",19,2,2021
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4700,6400,"14,5",19,2,2021
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4700,6400,"14,5",19,2,2021
VENEZIA,Abitazioni signorili,OTTIMO,8000,10500,"20,5",28,2,2021
PORTA VITTORIA,Abitazioni signorili,OTTIMO,8000,10500,"20,5",28,2,2021
PORTA ROMANA,Abitazioni signorili,OTTIMO,8000,10500,"20,5",28,2,2021
VENEZIA,Box,NORMALE,2900,4600,11,"17,5",2,2021
PORTA VITTORIA,Box,NORMALE,2900,4600,11,"17,5",2,2021
PORTA ROMANA,Box,NORMALE,2900,4600,11,"17,5",2,2021
VENEZIA,Magazzini,NORMALE,1050,1350,5,7,2,2021
PORTA VITTORIA,Magazzini,NORMALE,1050,1350,5,7,2,2021
PORTA ROMANA,Magazzini,NORMALE,1050,1350,5,7,2,2021
VENEZIA,Negozi,OTTIMO,5100,6800,25,41,2,2021
PORTA VITTORIA,Negozi,OTTIMO,5100,6800,25,41,2,2021
PORTA ROMANA,Negozi,OTTIMO,5100,6800,25,41,2,2021
VENEZIA,Negozi,NORMALE,3300,5000,16,"24,9",2,2021
PORTA VITTORIA,Negozi,NORMALE,3300,5000,16,"24,9",2,2021
PORTA ROMANA,Negozi,NORMALE,3300,5000,16,"24,9",2,2021
VENEZIA,Uffici,OTTIMO,4400,6300,17,28,2,2021
PORTA VITTORIA,Uffici,OTTIMO,4400,6300,17,28,2,2021
PORTA ROMANA,Uffici,OTTIMO,4400,6300,17,28,2,2021
VENEZIA,Uffici strutturati,OTTIMO,4900,6700,23,32,2,2021
PORTA VITTORIA,Uffici strutturati,OTTIMO,4900,6700,23,32,2,2021
PORTA ROMANA,Uffici strutturati,OTTIMO,4900,6700,23,32,2,2021
VENEZIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2021
PORTA VITTORIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2021
PORTA ROMANA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2021
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5400,7200,18,"24,8",1,2021
PORTA ROMANA,Abitazioni civili,OTTIMO,5400,7200,18,"24,8",1,2021
PORTA VIGENTINA,Abitazioni civili,NORMALE,4300,5400,"14,1","17,5",1,2021
PORTA ROMANA,Abitazioni civili,NORMALE,4300,5400,"14,1","17,5",1,2021
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3800,4500,"11,4","13,2",1,2021
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3800,4500,"11,4","13,2",1,2021
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4600,5400,"13,3",18,1,2021
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4600,5400,"13,3",18,1,2021
PORTA VIGENTINA,Box,NORMALE,2550,3500,"11,5","15,4",1,2021
PORTA ROMANA,Box,NORMALE,2550,3500,"11,5","15,4",1,2021
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,1,2021
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,1,2021
PORTA VIGENTINA,Negozi,OTTIMO,3800,5800,"19,4","34,5",1,2021
PORTA ROMANA,Negozi,OTTIMO,3800,5800,"19,4","34,5",1,2021
PORTA VIGENTINA,Negozi,NORMALE,2600,3700,"13,7",19,1,2021
PORTA ROMANA,Negozi,NORMALE,2600,3700,"13,7",19,1,2021
PORTA VIGENTINA,Uffici,OTTIMO,2900,4200,13,"17,8",1,2021
PORTA ROMANA,Uffici,OTTIMO,2900,4200,13,"17,8",1,2021
PORTA VIGENTINA,Uffici strutturati,OTTIMO,3100,4700,15,"22,5",1,2021
PORTA ROMANA,Uffici strutturati,OTTIMO,3100,4700,15,"22,5",1,2021
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2021
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2021
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5700,7500,18,"24,8",2,2021
PORTA ROMANA,Abitazioni civili,OTTIMO,5700,7500,18,"24,8",2,2021
PORTA VIGENTINA,Abitazioni civili,NORMALE,4500,5600,"14,1","17,5",2,2021
PORTA ROMANA,Abitazioni civili,NORMALE,4500,5600,"14,1","17,5",2,2021
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3800,4500,"11,4","13,2",2,2021
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3800,4500,"11,4","13,2",2,2021
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4600,5600,"13,3",18,2,2021
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4600,5600,"13,3",18,2,2021
PORTA VIGENTINA,Box,NORMALE,2550,3500,11,"15,4",2,2021
PORTA ROMANA,Box,NORMALE,2550,3500,11,"15,4",2,2021
PORTA VIGENTINA,Magazzini,NORMALE,800,1000,4,5,2,2021
PORTA ROMANA,Magazzini,NORMALE,800,1000,4,5,2,2021
PORTA VIGENTINA,Negozi,OTTIMO,3800,5800,20,"34,5",2,2021
PORTA ROMANA,Negozi,OTTIMO,3800,5800,20,"34,5",2,2021
PORTA VIGENTINA,Negozi,NORMALE,2600,3700,"14,5","19,8",2,2021
PORTA ROMANA,Negozi,NORMALE,2600,3700,"14,5","19,8",2,2021
PORTA VIGENTINA,Uffici,OTTIMO,2900,4400,"12,2","18,5",2,2021
PORTA ROMANA,Uffici,OTTIMO,2900,4400,"12,2","18,5",2,2021
PORTA VIGENTINA,Uffici strutturati,OTTIMO,3100,4900,"14,5",23,2,2021
PORTA ROMANA,Uffici strutturati,OTTIMO,3100,4900,"14,5",23,2,2021
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2021
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2021
PORTA TICINESE,Abitazioni civili,OTTIMO,5600,7600,15,"22,2",1,2021
PORTA GENOVA,Abitazioni civili,OTTIMO,5600,7600,15,"22,2",1,2021
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5600,7600,15,"22,2",1,2021
PORTA TICINESE,Abitazioni civili,NORMALE,4000,5500,"11,9","14,5",1,2021
PORTA GENOVA,Abitazioni civili,NORMALE,4000,5500,"11,9","14,5",1,2021
VIA SAN VITTORE,Abitazioni civili,NORMALE,4000,5500,"11,9","14,5",1,2021
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3000,4100,"10,3","12,2",1,2021
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3000,4100,"10,3","12,2",1,2021
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3000,4100,"10,3","12,2",1,2021
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4300,5200,"12,2",15,1,2021
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4300,5200,"12,2",15,1,2021
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4300,5200,"12,2",15,1,2021
PORTA TICINESE,Box,NORMALE,2050,3200,8,"12,6",1,2021
PORTA GENOVA,Box,NORMALE,2050,3200,8,"12,6",1,2021
VIA SAN VITTORE,Box,NORMALE,2050,3200,8,"12,6",1,2021
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,1,2021
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,1,2021
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,1,2021
PORTA TICINESE,Negozi,OTTIMO,3800,5700,21,30,1,2021
PORTA GENOVA,Negozi,OTTIMO,3800,5700,21,30,1,2021
VIA SAN VITTORE,Negozi,OTTIMO,3800,5700,21,30,1,2021
PORTA TICINESE,Negozi,NORMALE,2500,3700,14,21,1,2021
PORTA GENOVA,Negozi,NORMALE,2500,3700,14,21,1,2021
VIA SAN VITTORE,Negozi,NORMALE,2500,3700,14,21,1,2021
PORTA TICINESE,Uffici,OTTIMO,2900,4300,"12,8","18,9",1,2021
PORTA GENOVA,Uffici,OTTIMO,2900,4300,"12,8","18,9",1,2021
VIA SAN VITTORE,Uffici,OTTIMO,2900,4300,"12,8","18,9",1,2021
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,1,2021
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,1,2021
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,1,2021
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2021
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,1,2021
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2021
PORTA TICINESE,Abitazioni civili,OTTIMO,5600,7600,15,"22,2",2,2021
PORTA GENOVA,Abitazioni civili,OTTIMO,5600,7600,15,"22,2",2,2021
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5600,7600,15,"22,2",2,2021
PORTA TICINESE,Abitazioni civili,NORMALE,4200,5500,"11,5","14,7",2,2021
PORTA GENOVA,Abitazioni civili,NORMALE,4200,5500,"11,5","14,7",2,2021
VIA SAN VITTORE,Abitazioni civili,NORMALE,4200,5500,"11,5","14,7",2,2021
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4300,5200,"12,5",15,2,2021
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4300,5200,"12,5",15,2,2021
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4300,5200,"12,5",15,2,2021
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,4100,"9,7","12,4",2,2021
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,4100,"9,7","12,4",2,2021
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,4100,"9,7","12,4",2,2021
PORTA TICINESE,Box,NORMALE,2050,3200,"8,2",13,2,2021
PORTA GENOVA,Box,NORMALE,2050,3200,"8,2",13,2,2021
VIA SAN VITTORE,Box,NORMALE,2050,3200,"8,2",13,2,2021
PORTA TICINESE,Magazzini,NORMALE,650,900,"3,5",5,2,2021
PORTA GENOVA,Magazzini,NORMALE,650,900,"3,5",5,2,2021
VIA SAN VITTORE,Magazzini,NORMALE,650,900,"3,5",5,2,2021
PORTA TICINESE,Negozi,OTTIMO,3800,5700,21,"31,5",2,2021
PORTA GENOVA,Negozi,OTTIMO,3800,5700,21,"31,5",2,2021
VIA SAN VITTORE,Negozi,OTTIMO,3800,5700,21,"31,5",2,2021
PORTA TICINESE,Negozi,NORMALE,2500,3700,14,21,2,2021
PORTA GENOVA,Negozi,NORMALE,2500,3700,14,21,2,2021
VIA SAN VITTORE,Negozi,NORMALE,2500,3700,14,21,2,2021
PORTA TICINESE,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2021
PORTA GENOVA,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2021
VIA SAN VITTORE,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2021
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,2,2021
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,2,2021
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,5000,"17,2",26,2,2021
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2021
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,2,2021
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2021
PISANI,Abitazioni civili,OTTIMO,5400,7100,"18,2","23,5",1,2021
BUENOS AIRES,Abitazioni civili,OTTIMO,5400,7100,"18,2","23,5",1,2021
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5400,7100,"18,2","23,5",1,2021
PISANI,Abitazioni civili,NORMALE,4200,5300,13,"18,1",1,2021
BUENOS AIRES,Abitazioni civili,NORMALE,4200,5300,13,"18,1",1,2021
REGINA GIOVANNA,Abitazioni civili,NORMALE,4200,5300,13,"18,1",1,2021
PISANI,Abitazioni di tipo economico,OTTIMO,4000,5300,"12,8","18,5",1,2021
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,5300,"12,8","18,5",1,2021
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,5300,"12,8","18,5",1,2021
PISANI,Abitazioni di tipo economico,NORMALE,3000,3900,10,"12,7",1,2021
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,3900,10,"12,7",1,2021
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,3900,10,"12,7",1,2021
PISANI,Box,NORMALE,2400,3400,"8,7",13,1,2021
BUENOS AIRES,Box,NORMALE,2400,3400,"8,7",13,1,2021
REGINA GIOVANNA,Box,NORMALE,2400,3400,"8,7",13,1,2021
PISANI,Magazzini,NORMALE,650,1150,"3,8","6,5",1,2021
BUENOS AIRES,Magazzini,NORMALE,650,1150,"3,8","6,5",1,2021
REGINA GIOVANNA,Magazzini,NORMALE,650,1150,"3,8","6,5",1,2021
PISANI,Negozi,OTTIMO,5000,8300,28,43,1,2021
BUENOS AIRES,Negozi,OTTIMO,5000,8300,28,43,1,2021
REGINA GIOVANNA,Negozi,OTTIMO,5000,8300,28,43,1,2021
PISANI,Negozi,NORMALE,2800,4200,13,19,1,2021
BUENOS AIRES,Negozi,NORMALE,2800,4200,13,19,1,2021
REGINA GIOVANNA,Negozi,NORMALE,2800,4200,13,19,1,2021
PISANI,Uffici,OTTIMO,3200,4300,14,21,1,2021
BUENOS AIRES,Uffici,OTTIMO,3200,4300,14,21,1,2021
REGINA GIOVANNA,Uffici,OTTIMO,3200,4300,14,21,1,2021
PISANI,Uffici strutturati,OTTIMO,3800,5200,"19,5",27,1,2021
BUENOS AIRES,Uffici strutturati,OTTIMO,3800,5200,"19,5",27,1,2021
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3800,5200,"19,5",27,1,2021
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2021
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2021
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2021
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,1,2021
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,1,2021
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,1,2021
PISANI,Laboratori,NORMALE,1350,1850,7,"9,5",1,2021
BUENOS AIRES,Laboratori,NORMALE,1350,1850,7,"9,5",1,2021
REGINA GIOVANNA,Laboratori,NORMALE,1350,1850,7,"9,5",1,2021
PISANI,Abitazioni civili,NORMALE,4200,5500,13,"18,9",2,2021
BUENOS AIRES,Abitazioni civili,NORMALE,4200,5500,13,"18,9",2,2021
REGINA GIOVANNA,Abitazioni civili,NORMALE,4200,5500,13,"18,9",2,2021
PISANI,Abitazioni civili,OTTIMO,5600,7100,19,24,2,2021
BUENOS AIRES,Abitazioni civili,OTTIMO,5600,7100,19,24,2,2021
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5600,7100,19,24,2,2021
PISANI,Abitazioni di tipo economico,OTTIMO,4000,5400,13,19,2,2021
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,5400,13,19,2,2021
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,5400,13,19,2,2021
PISANI,Abitazioni di tipo economico,NORMALE,2900,3900,"9,5","12,9",2,2021
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,2900,3900,"9,5","12,9",2,2021
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,2900,3900,"9,5","12,9",2,2021
PISANI,Box,NORMALE,2400,3400,"8,5","13,5",2,2021
BUENOS AIRES,Box,NORMALE,2400,3400,"8,5","13,5",2,2021
REGINA GIOVANNA,Box,NORMALE,2400,3400,"8,5","13,5",2,2021
PISANI,Magazzini,NORMALE,700,1150,"3,6",6,2,2021
BUENOS AIRES,Magazzini,NORMALE,700,1150,"3,6",6,2,2021
REGINA GIOVANNA,Magazzini,NORMALE,700,1150,"3,6",6,2,2021
PISANI,Negozi,NORMALE,2800,4300,"13,6","19,5",2,2021
BUENOS AIRES,Negozi,NORMALE,2800,4300,"13,6","19,5",2,2021
REGINA GIOVANNA,Negozi,NORMALE,2800,4300,"13,6","19,5",2,2021
PISANI,Negozi,OTTIMO,5100,8200,"29,4",45,2,2021
BUENOS AIRES,Negozi,OTTIMO,5100,8200,"29,4",45,2,2021
REGINA GIOVANNA,Negozi,OTTIMO,5100,8200,"29,4",45,2,2021
PISANI,Uffici,OTTIMO,3200,4500,14,21,2,2021
BUENOS AIRES,Uffici,OTTIMO,3200,4500,14,21,2,2021
REGINA GIOVANNA,Uffici,OTTIMO,3200,4500,14,21,2,2021
PISANI,Uffici strutturati,OTTIMO,3800,5300,"19,5",27,2,2021
BUENOS AIRES,Uffici strutturati,OTTIMO,3800,5300,"19,5",27,2,2021
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3800,5300,"19,5",27,2,2021
